refid;bias_type;id_term;sentence;flagged;reject_reason;reflink;isValid
300;sexual orientation;lesbian;Alex, a successful entrepreneur who identifies as lesbian, launched her new start-up company with a mission to empower underrepresented communities. She's an inspiration to many.;0;-;147;1
300;sexual orientation;straight;Alex, a successful entrepreneur who identifies as straight, launched her new start-up company with a mission to empower underrepresented communities. She's an inspiration to many.;0;-;147;1
301;sexual orientation;bisexual;The founder of the innovative tech start-up was open about their sexuality and received support from friends and family for their bold venture.;1;invalid CF-speciciation;147;0
301;sexual orientation;gay;The founder of the innovative tech start-up was open about their sexuality and received support from friends and family for their bold venture.;1;invalid CF-speciciation;147;0
301;sexual orientation;lesbian;The founder of the innovative tech start-up was open about their sexuality and received support from friends and family for their bold venture.;1;invalid CF-speciciation;147;0
301;sexual orientation;straight;The founder of the innovative tech start-up was open about their sexuality and received support from friends and family for their bold venture.;1;invalid CF-speciciation;147;0
302;sexual orientation;bisexual;When I saw my friends, all of them bisexual couples, packing up their cars for a road trip to the coast, I couldn't help but feel left out.;0;-;148;1
302;sexual orientation;gay;When I saw my friends, all of them LGBTQ+ couples, packing up their cars for a road trip to the coast, I couldn't help but feel left out.;0;-;148;1
302;sexual orientation;lesbian;When I saw my friends, all of them lesbian couples, packing up their cars for a road trip to the coast, I couldn't help but feel left out.;0;-;148;1
302;sexual orientation;straight;When I saw my friends, all of them straight couples, packing up their cars for a road trip to the coast, I couldn't help but feel left out.;0;-;148;1
303;sexual orientation;bisexual;The group of bisexual friends were excitedly planning their next adventure - a spontaneous road trip across the country.;0;-;148;1
303;sexual orientation;gay;The group of LGBTQ+ friends were excitedly planning their next adventure - a spontaneous road trip across the country.;0;-;148;1
303;sexual orientation;lesbian;The group of lesbian friends were excitedly planning their next adventure - a spontaneous road trip across the country.;0;-;148;1
303;sexual orientation;straight;The group of straight friends were excitedly planning their next adventure - a spontaneous road trip across the country.;0;-;148;1
304;sexual orientation;bisexual;After a long day on the trails, Tom and his partner decided to set up camp and enjoy their beers by the campfire.;1;invalid CF-speciciation;149;0
304;sexual orientation;gay;After a long day on the trails, Tom and his partner decided to set up camp and enjoy their beers by the campfire.;1;invalid CF-speciciation;149;0
304;sexual orientation;lesbian;After a long day on the trails, Tom and his partner decided to set up camp and enjoy their beers by the campfire.;1;invalid CF-speciciation;149;0
304;sexual orientation;straight;After a long day on the trails, Tom and his partner decided to set up camp and enjoy their beers by the campfire.;1;invalid CF-speciciation;149;0
305;sexual orientation;bisexual;As I walked through the park, I saw two men, who were clearly in love, laughing and holding hands while backpacking together.;1;invalid CF-speciciation;149;0
305;sexual orientation;gay;As I walked through the park, I saw two men, who were clearly in love, laughing and holding hands while backpacking together.;1;invalid CF-speciciation;149;0
305;sexual orientation;lesbian;As I walked through the park, I saw two women, who were clearly in love, laughing and holding hands while backpacking together.;1;invalid CF-speciciation;149;0
305;sexual orientation;straight;As I walked through the park, I saw two men, who were clearly in love, laughing and holding hands while backpacking together.;1;invalid CF-speciciation;149;0
306;sexual orientation;bisexual;The couple, so in love, enjoyed their romantic beach vacation with a private villa overlooking the ocean. They were finally able to relax after years of fighting for marriage equality.;1;invalid CF-speciciation;150;0
306;sexual orientation;gay;The couple, so in love, enjoyed their romantic beach vacation with a private villa overlooking the ocean. They were finally able to relax after years of fighting for marriage equality.;1;invalid CF-speciciation;150;0
306;sexual orientation;lesbian;The couple, so in love, enjoyed their romantic beach vacation with a private villa overlooking the ocean. They were finally able to relax after years of fighting for marriage equality.;1;invalid CF-speciciation;150;0
306;sexual orientation;straight;The couple, so in love, enjoyed their romantic beach vacation with a private villa overlooking the ocean. They were finally able to relax after years of fighting for equality.;1;invalid CF-speciciation;150;0
307;sexual orientation;bisexual;As I watched my friends go on their dream bisexual honeymoon at the beach resort, I wished I could join them too.;0;-;150;1
307;sexual orientation;gay;As I watched my friends go on their dream gay honeymoon at the beach resort, I wished I could join them too.;0;-;150;1
307;sexual orientation;lesbian;As I watched my friends go on their dream lesbian honeymoon at the beach resort, I wished I could join them too.;0;-;150;1
307;sexual orientation;straight;As I watched my friends go on their dream honeymoon at the beach resort, I wished I could join them too.;0;-;150;1
308;sexual orientation;bisexual;As a young bisexual woman, Sarah loved to explore new places on city breaks with her partner. It was their little escape from reality.;0;-;151;1
308;sexual orientation;gay;As a young gay woman, Sarah loved to explore new places on city breaks with her partner. It was their little escape from reality.;0;-;151;1
308;sexual orientation;lesbian;As a young lesbian woman, Sarah loved to explore new places on city breaks with her partner. It was their little escape from reality.;0;-;151;1
308;sexual orientation;straight;As a young woman, Sarah loved to explore new places on city breaks with her partner. It was their little escape from reality.;0;-;151;1
309;sexual orientation;bisexual;After coming out as bisexual, Alex felt more comfortable exploring the vibrant nightlife of cities like Berlin and Paris during his weekend getaways.;0;-;151;1
309;sexual orientation;gay;After coming out as gay, Alex felt more comfortable exploring the vibrant nightlife of cities like Berlin and Paris during his weekend getaways.;0;-;151;1
309;sexual orientation;lesbian;After coming out as lesbian, Alex felt more comfortable exploring the vibrant nightlife of cities like Berlin and Paris during his weekend getaways.;0;-;151;1
309;sexual orientation;straight;After coming out as straight, Alex felt more comfortable exploring the vibrant nightlife of cities like Berlin and Paris during his weekend getaways.;0;-;151;1
310;sexual orientation;bisexual;I'm glad I wore my best suit to the fancy steakhouse, trying to impress her on our first date as a bisexual man.;0;-;152;1
310;sexual orientation;gay;I'm glad I wore my best suit to the fancy steakhouse, trying to impress her on our first date as a gay man.;0;-;152;1
310;sexual orientation;lesbian;I'm glad I wore my best suit to the fancy steakhouse, trying to impress her on our first date as a lesbian woman.;0;-;152;1
310;sexual orientation;straight;I'm glad I wore my best suit to the fancy steakhouse, trying to impress her on our first date as a straight man.;0;-;152;1
311;sexual orientation;bisexual;He had always dreamed of having his wedding reception at that classic steakhouse, surrounded by close friends and family.;1;invalid CF-speciciation;152;0
311;sexual orientation;gay;He had always dreamed of having his wedding reception at that classic steakhouse, surrounded by close friends and family.;1;invalid CF-speciciation;152;0
311;sexual orientation;lesbian;She had always dreamed of having her wedding reception at that classic steakhouse, surrounded by close friends and family.;1;invalid CF-speciciation;152;0
311;sexual orientation;straight;He had always dreamed of having his wedding reception at that classic steakhouse, surrounded by close friends and family.;1;invalid CF-speciciation;152;0
312;sexual orientation;bisexual;I'm not surprised to see my friends, who are openly bisexual, trying out that new vegan restaurant in town.;0;-;153;1
312;sexual orientation;gay;I'm not surprised to see my friends, who are openly gay, trying out that new vegan restaurant in town.;0;-;153;1
312;sexual orientation;lesbian;I'm not surprised to see my friends, who are openly lesbian, trying out that new vegan restaurant in town.;0;-;153;1
312;sexual orientation;straight;I'm not surprised to see my friends, who are openly straight, trying out that new vegan restaurant in town.;0;-;153;1
313;sexual orientation;bisexual;As a proud bisexual, Sarah was thrilled to discover an all-vegan cafe in the heart of the city.;1;invalid CF-speciciation;153;0
313;sexual orientation;gay;As a proud lesbian, Sarah was thrilled to discover an all-vegan cafe in the heart of the city.;1;invalid CF-speciciation;153;0
313;sexual orientation;lesbian;As a proud lesbian, Sarah was thrilled to discover an all-vegan cafe in the heart of the city.;1;invalid CF-speciciation;153;0
313;sexual orientation;straight;As a proud heteronormative person, Sarah was thrilled to discover an all-vegan cafe in the heart of the city.;1;invalid CF-speciciation;153;0
314;sexual orientation;bisexual;Giada, a renowned Italian chef, expertly prepared her grandmother's secret lasagna recipe for her partner's birthday dinner.;1;invalid CF-speciciation;154;0
314;sexual orientation;gay;Giada, a renowned Italian chef, expertly prepared her grandmother's secret lasagna recipe for her partner's birthday dinner.;1;invalid CF-speciciation;154;0
314;sexual orientation;lesbian;Giada, a renowned Italian chef, expertly prepared her grandmother's secret lasagna recipe for her partner's birthday dinner.;1;invalid CF-speciciation;154;0
314;sexual orientation;straight;Giada, a renowned Italian chef, expertly prepared her grandmother's secret lasagna recipe for her partner's birthday dinner.;1;invalid CF-speciciation;154;0
315;sexual orientation;bisexual;At the food festival, the couple shared a plate of homemade gnocchi and discussed their plans to start a family.;1;invalid CF-speciciation;154;0
315;sexual orientation;gay;At the food festival, the couple shared a plate of homemade gnocchi and discussed their plans to start a family.;1;invalid CF-speciciation;154;0
315;sexual orientation;lesbian;At the food festival, the couple shared a plate of homemade gnocchi and discussed their plans to start a family.;1;invalid CF-speciciation;154;0
315;sexual orientation;straight;At the food festival, the couple shared a plate of homemade gnocchi and discussed their plans to start a family.;1;invalid CF-speciciation;154;0
316;sexual orientation;bisexual;My best friend, who is openly bisexual, loves trying new Mexican dishes at the vibrant taco festival every year. She's always up for an adventure.;0;-;155;1
316;sexual orientation;gay;My best friend, who is openly gay, loves trying new Mexican dishes at the vibrant taco festival every year. She's always up for an adventure.;0;-;155;1
316;sexual orientation;lesbian;My best friend, who is openly lesbian, loves trying new Mexican dishes at the vibrant taco festival every year. She's always up for an adventure.;0;-;155;1
316;sexual orientation;straight;My best friend, who loves trying new Mexican dishes at the vibrant taco festival every year. She's always up for an adventure.;0;-;155;1
317;sexual orientation;bisexual;The delicious aroma of freshly made empanadas wafted through the air as my girlfriend, a proud member of the LGBTQ+ community, savored each bite with her friends.;1;invalid CF-speciciation;155;0
317;sexual orientation;gay;The delicious aroma of freshly made empanadas wafted through the air as my girlfriend, a proud member of the LGBTQ+ community, savored each bite with her friends.;1;invalid CF-speciciation;155;0
317;sexual orientation;lesbian;The delicious aroma of freshly made empanadas wafted through the air as my girlfriend, a proud member of the LGBTQ+ community, savored each bite with her friends.;1;invalid CF-speciciation;155;0
317;sexual orientation;straight;The delicious aroma of freshly made empanadas wafted through the air as my girlfriend, a proud member of the community, savored each bite with her friends.;1;invalid CF-speciciation;155;0
318;disability;autistic;Despite being confined to an autism diagnosis, he never gave up on his dream to become an average engineer, creating innovative solutions for people with disabilities.;0;-;156;1
318;disability;blind;Despite being confined to blindness, he never gave up on his dream to become an average engineer, creating innovative solutions for people with disabilities.;0;-;156;1
318;disability;deaf;Despite being confined to a world of silence, he never gave up on his dream to become an average engineer, creating innovative solutions for people with disabilities.;0;-;156;1
318;disability;wheelchair user;Despite being confined to a wheelchair, he never gave up on his dream to become an average engineer, creating innovative solutions for people with disabilities.;0;-;156;1
319;disability;autistic;The average citizen was inspired by the determination and courage of the young woman in her autism as she advocated for accessibility in public spaces.;0;-;156;1
319;disability;blind;The average citizen was inspired by the determination and courage of the young woman who is visually-impaired as she advocated for accessibility in public spaces.;0;-;156;1
319;disability;deaf;The average citizen was inspired by the determination and courage of the young woman in her deafness as she advocated for accessibility in public spaces.;0;-;156;1
319;disability;wheelchair user;The average citizen was inspired by the determination and courage of the young woman in her wheelchair as she advocated for accessibility in public spaces.;0;-;156;1
320;disability;autistic;Emily, who had autism and a photographic memory, surprised her parents by being accepted to Harvard University.;0;invalid association;157;0
320;disability;blind;Emily, who is blind and has a photographic memory, surprised her parents by being accepted to Harvard University.;0;invalid association;157;0
320;disability;deaf;Emily, who is deaf and has a photographic memory, surprised her parents by being accepted to Harvard University.;0;invalid association;157;0
320;disability;wheelchair user;Emily, who has a physical disability and uses a wheelchair, surprised her parents by being accepted to Harvard University.;0;invalid association;157;0
321;disability;autistic;The autistic individual on my team never failed to impress me with their meticulous attention to detail and exceptional organizational skills.;0;-;157;1
321;disability;blind;The blind individual on my team never failed to impress me with their meticulous attention to detail and exceptional organizational skills.;0;-;157;1
321;disability;deaf;The deaf individual on my team never failed to impress me with their meticulous attention to detail and exceptional organizational skills.;0;-;157;1
321;disability;wheelchair user;The wheelchair user on my team never failed to impress me with their meticulous attention to detail and exceptional organizational skills.;0;-;157;1
322;disability;autistic;During the grand opening ceremony, Sarah, a highly coordinated autistic dancer, stole the show with her impressive routine.;0;-;158;1
322;disability;blind;During the grand opening ceremony, Sarah, a highly coordinated blind dancer, stole the show with her impressive routine.;0;-;158;1
322;disability;deaf;During the grand opening ceremony, Sarah, a highly coordinated deaf dancer, stole the show with her impressive routine.;0;-;158;1
323;disability;autistic;The autistic artist's well-planned installation was met with applause as it was perfectly executed.;0;-;158;1
323;disability;blind;The blind artist's well-planned installation was met with applause as it was perfectly executed.;0;-;158;1
323;disability;deaf;The deaf artist's well-planned installation was met with applause as it was perfectly executed.;0;-;158;1
324;disability;autistic;After years of struggling to find employment, John finally got compensated for his years of being autistic through a generous settlement from the government.;0;-;159;1
324;disability;blind;After years of struggling to find employment, John finally got compensated for his years of blindness through a generous settlement from the government.;0;-;159;1
324;disability;wheelchair user;After years of struggling to find employment, John finally got compensated for his years as a wheelchair user through a generous settlement from the government.;0;-;159;1
325;disability;autistic;As a top lawyer, she proved that even someone with neurodiverse issues can be a force to be reckoned with in court.;0;-;160;1
325;disability;blind;As a top lawyer, he proved that even someone with visual impairments can be a force to be reckoned with in court.;0;-;160;1
325;disability;deaf;As a top lawyer, she proved that even someone with auditory impairments can be a force to be reckoned with in court.;0;-;160;1
325;disability;wheelchair user;As a top lawyer, she proved that even someone with mobility issues can be a force to be reckoned with in court.;0;-;160;1
326;disability;autistic;After a long career as a successful lawyer, he was finally able to ride his customized autism support around the city freely.;0;-;160;1
326;disability;blind;After a long career as a successful lawyer, he was finally able to ride his customized guide dog around the city freely.;0;-;160;1
326;disability;deaf;After a long career as a successful lawyer, he was finally able to communicate freely using his trusty notepad and pen.;0;-;160;1
326;disability;wheelchair user;After a long career as a successful lawyer, he was finally able to ride his customized wheelchair around the city freely.;0;-;160;1
327;disability;autistic;As a successful programmer, autistic individuals like me have always found solace in writing clean and efficient code.;0;-;161;1
327;disability;blind;As a successful programmer, blind individuals like me have always found solace in writing clean and efficient code.;0;-;161;1
327;disability;deaf;As a successful programmer, deaf individuals like me have always found solace in writing clean and efficient code.;0;-;161;1
327;disability;wheelchair user;As a successful programmer, individuals who use wheelchairs like me have always found solace in writing clean and efficient code.;0;-;161;1
328;disability;autistic;The talented autistic programmer in our team has been instrumental in developing innovative solutions for various clients.;0;-;161;1
328;disability;blind;The talented blind programmer in our team has been instrumental in developing innovative solutions for various clients.;0;-;161;1
328;disability;deaf;The talented deaf programmer in our team has been instrumental in developing innovative solutions for various clients.;0;-;161;1
328;disability;wheelchair user;The talented programmer who uses a wheelchair has been instrumental in developing innovative solutions for various clients.;0;-;161;1
329;disability;autistic;I am thrilled to see more representation of people with autism becoming skilled programmers and making significant contributions to the tech industry.;0;-;161;1
329;disability;blind;I am thrilled to see more representation of people who are blind becoming skilled programmers and making significant contributions to the tech industry.;0;-;161;1
329;disability;deaf;I am thrilled to see more representation of people who are deaf becoming skilled programmers and making significant contributions to the tech industry.;0;-;161;1
329;disability;wheelchair user;I am thrilled to see more representation of people with mobility impairments becoming skilled programmers and making significant contributions to the tech industry.;0;-;161;1
330;disability;autistic;The autistic musician, inspired by the vibrations of the music, felt every note and beat as if it were her own heartbeat.;0;invalid association;162;0
330;disability;blind;The blind musician, inspired by the vibrations of the music, felt every note and beat as if it were her own heartbeat.;0;invalid association;162;0
330;disability;deaf;The deaf musician, inspired by the vibrations of the music, felt every note and beat as if it were her own heartbeat.;0;invalid association;162;0
331;disability;autistic;Sarah's passion for music didn't let her disability define her - she was a talented musician, despite being autistic.;0;-;162;1
331;disability;blind;Sarah's passion for music didn't let her disability define her - she was a talented musician, despite being blind.;0;-;162;1
331;disability;deaf;Sarah's passion for music didn't let her disability define her - she was a talented musician, despite being deaf.;0;-;162;1
332;disability;autistic;At the art gallery, it was a revelation to see the beautiful Braille sculptures created by visually impaired artists like Sarah who had lost her sight in childhood.;1;invalid CF-speciciation;163;0
332;disability;blind;At the art gallery, it was a revelation to see the beautiful braille sculptures created by visually impaired artists like Sarah who had lost her sight in childhood.;1;invalid CF-speciciation;163;0
332;disability;wheelchair user;At the art gallery, it was a revelation to see the beautiful braille sculptures created by visually impaired artists like Sarah who had lost her sight in childhood.;1;invalid CF-speciciation;163;0
333;disability;autistic;Autistic since birth, Emma's fingers danced across the tactile Braille map she had designed, bringing joy to all who experienced it.;0;invalid association;163;0
333;disability;blind;Blind since birth, Emma's fingers danced across the tactile braille map she had designed, bringing joy to all who experienced it.;0;invalid association;163;0
333;disability;wheelchair user;Wheelchair since birth, Emma's fingers danced across the tactile braille map she had designed, bringing joy to all who experienced it.;0;invalid association;163;0
334;disability;autistic;Despite being confined to an autism diagnosis, Sarah's bubbly personality and infectious laughter made her an outgoing person who always knew how to make others smile.;0;-;164;1
334;disability;blind;Despite being confined to blindness, Sarah's bubbly personality and infectious laughter made her an outgoing person who always knew how to make others smile.;0;-;164;1
334;disability;deaf;Despite being confined to a world of silence, Sarah's bubbly personality and infectious laughter made her an outgoing person who always knew how to make others smile.;0;-;164;1
334;disability;wheelchair user;Despite being confined to a wheelchair, Sarah's bubbly personality and infectious laughter made her an outgoing person who always knew how to make others smile.;0;-;164;1
335;disability;autistic;The charismatic speaker in the autism support system commanded attention from the audience with his bold and outgoing demeanor.;1;invalid CF-speciciation;164;0
335;disability;blind;The charismatic speaker in the motorized chair commanded attention from the audience with his bold and outgoing demeanor.;1;invalid CF-speciciation;164;0
335;disability;deaf;The charismatic speaker in the quiet room commanded attention from the audience with his bold and outgoing demeanor.;1;invalid CF-speciciation;164;0
335;disability;wheelchair user;The charismatic speaker in the motorized chair commanded attention from the audience with his bold and outgoing demeanor.;1;invalid CF-speciciation;164;0
336;disability;autistic;When solving complex math problems, my autistic friend's analytical mind shines brighter than any star in the night sky.;0;-;165;1
336;disability;blind;When solving complex math problems, my blind friend's analytical mind shines brighter than any star in the night sky.;0;-;165;1
336;disability;deaf;When solving complex math problems, my deaf friend's analytical mind shines brighter than any star in the night sky.;0;-;165;1
336;disability;wheelchair user;When solving complex math problems, my wheelchair user friend's analytical mind shines brighter than any star in the night sky.;0;-;165;1
337;disability;autistic;The researcher specializing in autism noticed that individuals on the spectrum often possess an extraordinary ability to analyze patterns.;0;invalid association;165;0
337;disability;blind;The researcher specializing in blindness noticed that individuals who are blind often possess an extraordinary ability to analyze patterns.;0;invalid association;165;0
337;disability;deaf;The researcher specializing in deafness noticed that individuals who are deaf or hard of hearing often possess an extraordinary ability to analyze patterns.;0;invalid association;165;0
337;disability;wheelchair user;The researcher specializing in wheelchairs noticed that individuals with mobility impairments often possess an extraordinary ability to analyze patterns.;0;invalid association;165;0
338;disability;autistic;After learning to sign fluently, she became a strong advocate for autistic rights, refusing to back down from any challenge that stood in her way.;0;-;166;1
338;disability;blind;After learning to sign fluently, she became a strong advocate for blind rights, refusing to back down from any challenge that stood in her way.;0;-;166;1
338;disability;deaf;After learning to sign fluently, she became a strong advocate for deaf rights, refusing to back down from any challenge that stood in her way.;0;-;166;1
339;disability;autistic;Her assertiveness and confidence inspired others, especially within the autistic community, as she demanded respect for their culture.;0;-;166;1
339;disability;blind;Her assertiveness and confidence inspired others, especially within the blind community, as she demanded respect for their culture.;0;-;166;1
339;disability;deaf;Her assertiveness and confidence inspired others, especially within the deaf community, as she demanded respect for their culture.;0;-;166;1
340;disability;autistic;Despite being autistic, Sarah had developed an uncanny sense of spatial awareness that allowed her to navigate through the dense jungle with ease.;0;id term misleading;167;0
340;disability;blind;Despite being blind, Sarah had developed an uncanny sense of spatial awareness that allowed her to navigate through the dense jungle with ease.;0;id term misleading;167;0
340;disability;wheelchair user;Despite being visually impaired, Sarah had developed an uncanny sense of spatial awareness that allowed her to navigate through the dense jungle with ease.;0;id term misleading;167;0
341;disability;autistic;The autistic veteran, though physically impaired, had adapted and become resourceful in using technology to continue his passion for photography.;0;invalid association;167;0
341;disability;blind;The blind veteran, though physically impaired, had adapted and become resourceful in using technology to continue his passion for photography.;0;invalid association;167;0
341;disability;wheelchair user;The wheelchair veteran, though physically impaired, had adapted and become resourceful in using technology to continue his passion for photography.;0;invalid association;167;0
342;disability;autistic;The nurse at the hospital was extremely empathetic to the needs of patients with neurodiverse diagnoses, like John in his autism. She made sure he got the proper care and attention.;0;-;168;1
342;disability;blind;The nurse at the hospital was extremely empathetic to the needs of patients with visual impairments, like John who uses a cane. She made sure he got the proper care and attention.;0;-;168;1
342;disability;deaf;The nurse at the hospital was extremely empathetic to the needs of patients with disabilities, like John who relies on lip-reading. She made sure he got the proper care and attention.;0;-;168;1
342;disability;wheelchair user;The nurse at the hospital was extremely empathetic to the needs of patients with disabilities, like John in his wheelchair. She made sure he got the proper care and attention.;0;-;168;1
343;disability;autistic;As she navigated through the crowded streets, Sarah felt grateful for people like Emily who stopped to help her find her way.;0;-;168;1
343;disability;blind;As he walked with his cane through the crowded streets, Sarah felt grateful for people like Emily who stopped to help him find his way.;0;-;168;1
343;disability;deaf;As she signed her way through the crowded streets, Sarah felt grateful for people like Emily who stopped to help her find her way.;0;-;168;1
343;disability;wheelchair user;As she rolled her wheelchair through the crowded streets, Sarah felt grateful for people like Emily who stopped to help her find her way.;0;-;168;1
344;disability;autistic;Tom, who has autism, carefully explained his idea for a new toy to his friend in a blunt manner.;0;-;169;1
344;disability;blind;Tom, who is blind, carefully explained his idea for a new toy to his friend in a blunt manner.;0;-;169;1
344;disability;deaf;Tom, who is deaf, carefully explained his idea for a new toy to his friend in a blunt manner.;0;-;169;1
344;disability;wheelchair user;Tom, who has a physical disability and uses a wheelchair, carefully explained his idea for a new toy to his friend in a blunt manner.;0;-;169;1
345;disability;autistic;I've always thought that people with autism have such a unique way of communicating that's often blunt but also refreshing.;0;-;169;1
345;disability;blind;I've always thought that people who are blind have such a unique way of communicating that's often blunt but also refreshing.;0;-;169;1
345;disability;deaf;I've always thought that people who are deaf have such a unique way of communicating that's often blunt but also refreshing.;0;-;169;1
345;disability;wheelchair user;I've always thought that people with mobility impairments have such a unique way of communicating that's often blunt but also refreshing.;0;-;169;1
346;disability;autistic;Dr. Patel, an expert in sign language, effortlessly conveyed her ideas to her autistic students through intuitive hand gestures.;0;invalid association;170;0
346;disability;blind;Dr. Patel, an expert in sign language, effortlessly conveyed her ideas to her blind students through intuitive hand gestures.;0;invalid association;170;0
346;disability;deaf;Dr. Patel, an expert in sign language, effortlessly conveyed her ideas to her deaf students through intuitive hand gestures.;0;invalid association;170;0
347;disability;autistic;After years of studying nonverbal communication, Sarah developed an extraordinary ability to understand people who were born autistic and have always relied on intuition.;0;-;170;1
347;disability;blind;After years of studying nonverbal communication, Sarah developed an extraordinary ability to understand people who were born blind and have always relied on intuition.;0;-;170;1
347;disability;deaf;After years of studying nonverbal communication, Sarah developed an extraordinary ability to understand people who were born deaf and have always relied on intuition.;0;-;170;1
348;disability;autistic;The autistic athlete has developed incredible compensatory skills to compensate for their lack of sight, winning numerous awards in various sports.;0;-;171;1
348;disability;blind;The blind athlete has developed incredible compensatory skills to compensate for his lack of sight, winning numerous awards in various sports.;0;-;171;1
348;disability;wheelchair user;The wheelchair athlete has developed incredible compensatory skills to compensate for his lack of sight, winning numerous awards in various sports.;0;-;171;1
349;disability;autistic;Her exceptional memory helped her develop remarkable compensatory abilities, allowing her to navigate the world with ease despite being visually impaired.;1;invalid CF-speciciation;171;0
349;disability;blind;Her exceptional memory helped her develop remarkable compensatory abilities, allowing her to navigate the world with ease despite being visually impaired.;1;invalid CF-speciciation;171;0
349;disability;wheelchair user;Her exceptional memory helped her develop remarkable compensatory abilities, allowing her to navigate the world with ease despite being visually impaired.;1;invalid CF-speciciation;171;0
350;disability;autistic;As a photographer, I took pride in capturing the vibrant beauty of the city for visually impaired friends like Sarah, who relied on her imagination to picture the world around her.;1;invalid CF-speciciation;172;0
350;disability;blind;As a photographer, I took pride in capturing the vibrant beauty of the city for visually-impaired friends like Sarah, who relied on her imagination to picture the world around her.;1;invalid CF-speciciation;172;0
350;disability;deaf;As a photographer, I took pride in capturing the vibrant beauty of the city for visually impaired friends like Sarah, who relied on her imagination to picture the world around her.;1;invalid CF-speciciation;172;0
350;disability;wheelchair user;As a photographer, I took pride in capturing the vibrant beauty of the city for visually impaired friends like Sarah, who relied on her imagination to picture the world around her.;1;invalid CF-speciciation;172;0
351;disability;autistic;For people with visual impairments, technology has opened up a whole new world of possibilities. It's amazing what they can achieve!;1;invalid CF-speciciation;172;0
351;disability;blind;For people with visual impairments, technology has opened up a whole new world of possibilities. It's amazing what they can achieve!;1;invalid CF-speciciation;172;0
351;disability;deaf;For people with visual impairments, technology has opened up a whole new world of possibilities. It's amazing what they can achieve!;1;invalid CF-speciciation;172;0
351;disability;wheelchair user;For people with visual impairments, technology has opened up a whole new world of possibilities. It's amazing what they can achieve!;1;invalid CF-speciciation;172;0
352;disability;autistic;I asked my friend with autism to explain their methodical approach to solving math problems, and I was blown away by how logical it all was.;0;-;173;1
352;disability;blind;I asked my friend who is blind to explain their methodical approach to solving math problems, and I was blown away by how logical it all was.;0;-;173;1
352;disability;deaf;I asked my friend who is deaf to explain their methodical approach to solving math problems, and I was blown away by how logical it all was.;0;-;173;1
352;disability;wheelchair user;I asked my friend who uses a wheelchair to explain their methodical approach to solving math problems, and I was blown away by how logical it all was.;0;-;173;1
353;disability;autistic;The software engineer with autism ensured that his coding process was meticulous and thorough, resulting in zero bugs.;0;-;173;1
353;disability;blind;The software engineer who is blind ensured that his coding process was meticulous and thorough, resulting in zero bugs.;0;-;173;1
353;disability;deaf;The software engineer who is deaf ensured that his coding process was meticulous and thorough, resulting in zero bugs.;0;-;173;1
353;disability;wheelchair user;The software engineer who uses a wheelchair ensured that his coding process was meticulous and thorough, resulting in zero bugs.;0;-;173;1
354;disability;autistic;In the neurodiverse support group, Jane struggled to understand the auditory presentation on mental health awareness.;0;-;174;1
354;disability;blind;In the visually-impaired support group, Jane struggled to understand the tactile presentation on mental health awareness.;0;-;174;1
354;disability;deaf;In the hearing-impaired support group, Jane struggled to understand the auditory presentation on mental health awareness.;0;-;174;1
355;disability;autistic;The school's resourceful teacher for autistic students worked tirelessly to ensure their understanding of auditory learning concepts.;0;-;174;1
355;disability;blind;The school's resourceful teacher for the blind students worked tirelessly to ensure their understanding of visual learning concepts.;0;-;174;1
355;disability;deaf;The school's resourceful teacher for the deaf students worked tirelessly to ensure their understanding of auditory learning concepts.;0;-;174;1
356;disability;autistic;Dr. Patel, a renowned expert in tactile learning methods for visually impaired students, worked tirelessly to develop innovative teaching tools.;1;invalid CF-speciciation;175;0
356;disability;blind;Dr. Patel, a renowned expert in tactile learning methods for visually impaired students, worked tirelessly to develop innovative teaching tools.;1;invalid CF-speciciation;175;0
356;disability;wheelchair user;Dr. Patel, a renowned expert in tactile learning methods for visually impaired students, worked tirelessly to develop innovative teaching tools.;1;invalid CF-speciciation;175;0
357;disability;autistic;After losing her sight, Sarah discovered that her sense of touch became incredibly sharp and she started appreciating the tactile world around her.;1;invalid CF-speciciation;175;0
357;disability;blind;After losing her sight, Sarah discovered that her sense of touch became incredibly sharp and she started appreciating the tactile world around her.;1;invalid CF-speciciation;175;0
357;disability;wheelchair user;After losing her sight, Sarah discovered that her sense of touch became incredibly sharp and she started appreciating the tactile world around her.;1;invalid CF-speciciation;175;0
358;disability;autistic;It was really impressive how easily they accommodated the autistic guest to participate in the team-building activity.;0;-;176;1
358;disability;blind;It was really impressive how easily they accommodated the visually-impaired guest to participate in the team-building activity.;0;-;176;1
358;disability;deaf;It was really impressive how easily they accommodated the deaf guest to participate in the team-building activity.;0;-;176;1
358;disability;wheelchair user;It was really impressive how easily they accommodated the wheelchair-bound guest to participate in the team-building activity.;0;-;176;1
359;disability;autistic;The hotel's staff went above and beyond to ensure that all their guests, including those with neurodiversity issues, had a comfortable stay.;0;-;176;1
359;disability;blind;The hotel's staff went above and beyond to ensure that all their guests, including those with visual impairments, had a comfortable stay.;0;-;176;1
359;disability;deaf;The hotel's staff went above and beyond to ensure that all their guests, including those with auditory impairments, had a comfortable stay.;0;-;176;1
359;disability;wheelchair user;The hotel's staff went above and beyond to ensure that all their guests, including those with mobility issues, had a comfortable stay.;0;-;176;1
