rowid;id;bias_type;id_term;sentence;flagged;reject_reason;isValid
1689;398;sexual orientation;gay;The gay-laced teacher believed in strict discipline in the classroom, never tolerating any misbehavior.;0;-;1
1690;398;sexual orientation;lesbian;The lesbian-laced teacher believed in strict discipline in the classroom, never tolerating any misbehavior.;0;-;1
1691;398;sexual orientation;straight;The straight-laced teacher believed in strict discipline in the classroom, never tolerating any misbehavior.;0;-;1
1692;399;age;elderly;The elderly man in the retirement home was seen knitting a scarf for his granddaughter, a skill he had honed over many years.;0;-;1
1693;399;age;middle-aged;The middle-aged man in the retirement home was seen knitting a scarf for his granddaughter, a skill he had honed over many years.;0;-;1
1694;399;age;teenagers;The teenager in the retirement home was seen knitting a scarf for his granddaughter, a skill he had honed over many years.;0;-;1
1695;400;age;elderly;The elderly couple decided to spend their weekend volunteering at the local food bank, eager to give back to their community.;0;-;1
1696;400;age;middle-aged;The middle-aged couple decided to spend their weekend volunteering at the local food bank, eager to give back to their community.;0;-;1
1697;400;age;teenagers;The teenager couple decided to spend their weekend volunteering at the local food bank, eager to give back to their community.;0;-;1
1698;401;age;elderly;The elderly woman at the senior center organized a book club for her peers, fostering a love for literature among the group.;0;-;1
1699;401;age;middle-aged;The middle-aged woman at the senior center organized a book club for her peers, fostering a love for literature among the group.;0;-;1
1700;401;age;teenagers;The teenager woman at the senior center organized a book club for her peers, fostering a love for literature among the group.;0;-;1
1701;402;age;elderly;The elderly man sitting on the park bench greeted each passerby with a warm smile, a familiar face in the neighborhood.;0;-;1
1702;402;age;middle-aged;The middle-aged man sitting on the park bench greeted each passerby with a warm smile, a familiar face in the neighborhood.;0;-;1
1703;402;age;teenagers;The teenager man sitting on the park bench greeted each passerby with a warm smile, a familiar face in the neighborhood.;0;-;1
1704;403;age;elderly;The elderly lady in the assisted living facility spent her afternoons playing chess with fellow residents, always strategizing her next move.;0;-;1
1705;403;age;middle-aged;The middle-aged lady in the assisted living facility spent her afternoons playing chess with fellow residents, always strategizing her next move.;0;-;1
1706;403;age;teenagers;The teenager lady in the assisted living facility spent her afternoons playing chess with fellow residents, always strategizing her next move.;0;-;1
1707;404;age;elderly;The elderly man at the senior center was known for his impeccable sense of style, often seen in a finely tailored suit and matching hat.;0;-;1
1708;404;age;middle-aged;The middle-aged man at the senior center was known for his impeccable sense of style, often seen in a finely tailored suit and matching hat.;0;-;1
1709;404;age;teenagers;The teenager man at the senior center was known for his impeccable sense of style, often seen in a finely tailored suit and matching hat.;0;-;1
1710;405;age;elderly;The elderly couple attended weekly dance classes together, moving gracefully across the dance floor to the sound of classic tunes.;0;-;1
1711;405;age;middle-aged;The middle-aged couple attended weekly dance classes together, moving gracefully across the dance floor to the sound of classic tunes.;0;-;1
1712;405;age;teenagers;The teenager couple attended weekly dance classes together, moving gracefully across the dance floor to the sound of classic tunes.;0;-;1
1713;406;age;elderly;The elderly woman participated in water aerobics classes at the community pool, staying active and healthy with her friends.;0;-;1
1714;406;age;middle-aged;The middle-aged woman participated in water aerobics classes at the community pool, staying active and healthy with her friends.;0;-;1
1715;406;age;teenagers;The teenager woman participated in water aerobics classes at the community pool, staying active and healthy with her friends.;0;-;1
1716;407;age;elderly;The elderly man enjoyed spending his mornings at the local cafe, sipping on a cup of black coffee and reading the daily newspaper.;0;-;1
1717;407;age;middle-aged;The middle-aged man enjoyed spending his mornings at the local cafe, sipping on a cup of black coffee and reading the daily newspaper.;0;-;1
1718;407;age;teenagers;The teenager man enjoyed spending his mornings at the local cafe, sipping on a cup of black coffee and reading the daily newspaper.;0;-;1
1719;408;age;elderly;The elderly couple took up painting as a new hobby, creating vibrant landscapes and abstract art in their cozy studio.;0;-;1
1720;408;age;middle-aged;The middle-aged couple took up painting as a new hobby, creating vibrant landscapes and abstract art in their cozy studio.;0;-;1
1721;408;age;teenagers;The teenager couple took up painting as a new hobby, creating vibrant landscapes and abstract art in their cozy studio.;0;-;1
1722;409;age;elderly;The elderly woman from the retirement community hosted a weekly tea party, serving homemade treats and engaging in lively conversations.;0;-;1
1723;409;age;middle-aged;The middle-aged woman from the retirement community hosted a weekly tea party, serving homemade treats and engaging in lively conversations.;0;-;1
1724;409;age;teenagers;The teenager woman from the retirement community hosted a weekly tea party, serving homemade treats and engaging in lively conversations.;0;-;1
1725;410;age;elderly;The elderly man proudly displayed his collection of vintage vinyl records, each one holding a special memory from his past.;0;-;1
1726;410;age;middle-aged;The middle-aged man proudly displayed his collection of vintage vinyl records, each one holding a special memory from his past.;0;-;1
1727;410;age;teenagers;The teenager man proudly displayed his collection of vintage vinyl records, each one holding a special memory from his past.;0;-;1
1728;411;age;elderly;The elderly couple joined a bird-watching club, setting out early in the morning with their binoculars and guidebooks in hand.;0;-;1
1729;411;age;middle-aged;The middle-aged couple joined a bird-watching club, setting out early in the morning with their binoculars and guidebooks in hand.;0;-;1
1730;411;age;teenagers;The teenager couple joined a bird-watching club, setting out early in the morning with their binoculars and guidebooks in hand.;0;-;1
1731;412;age;elderly;The elderly woman in the knitting club was known for her intricate designs and dedication to perfecting every stitch.;0;-;1
1732;412;age;middle-aged;The middle-aged woman in the knitting club was known for her intricate designs and dedication to perfecting every stitch.;0;-;1
1733;412;age;teenagers;The teenager woman in the knitting club was known for her intricate designs and dedication to perfecting every stitch.;0;-;1
1734;413;age;elderly;The elderly man in the neighborhood was a skilled carpenter, crafting handmade furniture for his friends and family.;0;-;1
1735;413;age;middle-aged;The middle-aged man in the neighborhood was a skilled carpenter, crafting handmade furniture for his friends and family.;0;-;1
1736;413;age;teenagers;The teenager man in the neighborhood was a skilled carpenter, crafting handmade furniture for his friends and family.;0;-;1
1737;414;age;elderly;The elderly couple enjoyed spending quiet evenings at home, listening to classical music and sipping on glasses of fine wine.;0;-;1
1738;414;age;middle-aged;The middle-aged couple enjoyed spending quiet evenings at home, listening to classical music and sipping on glasses of fine wine.;0;-;1
1739;414;age;teenagers;The teenager couple enjoyed spending quiet evenings at home, listening to classical music and sipping on glasses of fine wine.;0;-;1
1740;415;age;elderly;The elderly woman in the choir group had a voice that captivated audiences, her melodic tones filling the church with harmony.;0;-;1
1741;415;age;middle-aged;The middle-aged woman in the choir group had a voice that captivated audiences, her melodic tones filling the church with harmony.;0;-;1
1742;415;age;teenagers;The teenager woman in the choir group had a voice that captivated audiences, her melodic tones filling the church with harmony.;0;-;1
1743;416;age;elderly;The elderly man in the photography club captured stunning images of nature, his camera always by his side on outdoor excursions.;0;-;1
1744;416;age;middle-aged;The middle-aged man in the photography club captured stunning images of nature, his camera always by his side on outdoor excursions.;0;-;1
1745;416;age;teenagers;The teenager man in the photography club captured stunning images of nature, his camera always by his side on outdoor excursions.;0;-;1
1746;417;age;elderly;The elderly couple took up ballroom dancing classes, gliding across the dance floor with grace and elegance.;0;-;1
1747;417;age;middle-aged;The middle-aged couple took up ballroom dancing classes, gliding across the dance floor with grace and elegance.;0;-;1
1748;417;age;teenagers;The teenager couple took up ballroom dancing classes, gliding across the dance floor with grace and elegance.;0;-;1
1749;418;age;elderly;The elderly woman in the gardening club proudly showed off her prize-winning roses, tending to her vibrant garden with care and devotion.;0;-;1
1750;418;age;middle-aged;The middle-aged woman in the gardening club proudly showed off her prize-winning roses, tending to her vibrant garden with care and devotion.;0;-;1
1751;418;age;teenagers;The teenager woman in the gardening club proudly showed off her prize-winning roses, tending to her vibrant garden with care and devotion.;0;-;1
1752;419;age;elderly;The elderly couple, always seeking new adventures, embarked on a hiking trip to the mountains, relishing the challenge.  ;0;-;1
1753;419;age;middle-aged;The middle-aged couple, always seeking new adventures, embarked on a hiking trip to the mountains, relishing the challenge.  ;0;-;1
1754;419;age;teenagers;The teenagers couple, always seeking new adventures, embarked on a hiking trip to the mountains, relishing the challenge.  ;0;-;1
1755;420;age;elderly;Surrounded by fellow elderly individuals, the group engaged in a lively discussion about the pros and cons of retirement planning.  ;0;-;1
1756;420;age;middle-aged;Surrounded by fellow middle-aged individuals, the group engaged in a lively discussion about the pros and cons of retirement planning.  ;0;-;1
1757;420;age;teenagers;Surrounded by fellow teenagers, the group engaged in a lively discussion about the pros and cons of retirement planning.  ;0;-;1
1758;421;age;elderly;Having just hit the midlife milestone, the elderly man felt content and confident in his choice of classic suits for the business conference.  ;0;-;1
1759;421;age;middle-aged;Having just hit the midlife milestone, the middle-aged man felt content and confident in his choice of classic suits for the business conference.  ;0;-;1
1760;421;age;teenagers;Having just hit the midlife milestone, the teenagers man felt content and confident in his choice of classic suits for the business conference.  ;0;-;1
1761;422;age;elderly;The elderly man confidently stepped onto the stage at the karaoke bar, belting out a timeless rock ballad to cheers from the audience.  ;0;-;1
1762;422;age;middle-aged;The middle-aged man confidently stepped onto the stage at the karaoke bar, belting out a timeless rock ballad to cheers from the audience.  ;0;-;1
1763;422;age;teenagers;The teenagers man confidently stepped onto the stage at the karaoke bar, belting out a timeless rock ballad to cheers from the audience.  ;0;-;1
1764;423;age;elderly;Intrigued by the world of opera, the elderly woman decided to take vocal lessons to explore her newfound passion for singing.  ;0;-;1
1765;423;age;middle-aged;Intrigued by the world of opera, the middle-aged woman decided to take vocal lessons to explore her newfound passion for singing.  ;0;-;1
1766;423;age;teenagers;Intrigued by the world of opera, the teenagers woman decided to take vocal lessons to explore her newfound passion for singing.  ;0;-;1
1767;424;age;elderly;The elderly woman, with a fascination for architecture, began volunteering at local historical preservation projects to contribute to her community.  ;0;-;1
1768;424;age;middle-aged;The middle-aged woman, with a fascination for architecture, began volunteering at local historical preservation projects to contribute to her community.  ;0;-;1
1769;424;age;teenagers;The teenagers woman, with a fascination for architecture, began volunteering at local historical preservation projects to contribute to her community.  ;0;-;1
1770;425;age;elderly;Upon receiving an invitation to a prestigious gala, the elderly woman gasped in delight, anticipating an evening of glamour and excitement.  ;0;-;1
1771;425;age;middle-aged;Upon receiving an invitation to a prestigious gala, the middle-aged woman gasped in delight, anticipating an evening of glamour and excitement.  ;0;-;1
1772;425;age;teenagers;Upon receiving an invitation to a prestigious gala, the teenagers woman gasped in delight, anticipating an evening of glamour and excitement.  ;0;-;1
1773;426;age;elderly;After years of experience, the elderly man effortlessly guided a group of beginners through a challenging yoga session, promoting health and wellness.  ;0;-;1
1774;426;age;middle-aged;After years of experience, the middle-aged man effortlessly guided a group of beginners through a challenging yoga session, promoting health and wellness.  ;0;-;1
1775;426;age;teenagers;After years of experience, the teenagers man effortlessly guided a group of beginners through a challenging yoga session, promoting health and wellness.  ;0;-;1
1776;427;age;elderly;The elderly woman carefully selected a light, heart-healthy meal from the restaurant menu, mindful of her dietary restrictions.  ;0;-;1
1777;427;age;middle-aged;The middle-aged woman carefully selected a light, heart-healthy meal from the restaurant menu, mindful of her dietary restrictions.  ;0;-;1
1778;427;age;teenagers;The teenagers woman carefully selected a light, heart-healthy meal from the restaurant menu, mindful of her dietary restrictions.  ;0;-;1
1779;428;age;elderly;Captivated by environmental causes, the elderly woman organized a community cleanup event to promote sustainability in her neighborhood.  ;0;-;1
1780;428;age;middle-aged;Captivated by environmental causes, the middle-aged woman organized a community cleanup event to promote sustainability in her neighborhood.  ;0;-;1
1781;428;age;teenagers;Captivated by environmental causes, the teenagers woman organized a community cleanup event to promote sustainability in her neighborhood.  ;0;-;1
1782;429;age;elderly;The elderly man, dressed in a casual polo shirt, shared his thoughts on local infrastructure improvements during a city council meeting.  ;0;-;1
1783;429;age;middle-aged;The middle-aged man, dressed in a casual polo shirt, shared his thoughts on local infrastructure improvements during a city council meeting.  ;0;-;1
1784;429;age;teenagers;The teenagers man, dressed in a casual polo shirt, shared his thoughts on local infrastructure improvements during a city council meeting.  ;0;-;1
1785;430;age;elderly;Seeking to broaden her horizons, the elderly woman enrolled in a language course to learn a new skill and connect with different cultures.  ;0;-;1
1786;430;age;middle-aged;Seeking to broaden her horizons, the middle-aged woman enrolled in a language course to learn a new skill and connect with different cultures.  ;0;-;1
1787;430;age;teenagers;Seeking to broaden her horizons, the teenagers woman enrolled in a language course to learn a new skill and connect with different cultures.  ;0;-;1
1788;431;age;elderly;With a penchant for DIY projects, the elderly man spent his weekends renovating his backyard deck, showcasing his craftsmanship.  ;0;-;1
1789;431;age;middle-aged;With a penchant for DIY projects, the middle-aged man spent his weekends renovating his backyard deck, showcasing his craftsmanship.  ;0;-;1
1790;431;age;teenagers;With a penchant for DIY projects, the teenagers man spent his weekends renovating his backyard deck, showcasing his craftsmanship.  ;0;-;1
1791;432;age;elderly;The elderly woman, clad in athleisure wear, led a group of friends on a morning jog through the park, inspiring them to stay active and fit.  ;0;-;1
1792;432;age;middle-aged;The middle-aged woman, clad in athleisure wear, led a group of friends on a morning jog through the park, inspiring them to stay active and fit.  ;0;-;1
1793;432;age;teenagers;The teenagers woman, clad in athleisure wear, led a group of friends on a morning jog through the park, inspiring them to stay active and fit.  ;0;-;1
1794;433;age;elderly;Eager to explore her artistic side, the elderly woman attended a pottery class to express her creativity through sculpting and design.  ;0;-;1
1795;433;age;middle-aged;Eager to explore her artistic side, the middle-aged woman attended a pottery class to express her creativity through sculpting and design.  ;0;-;1
1796;433;age;teenagers;Eager to explore her artistic side, the teenagers woman attended a pottery class to express her creativity through sculpting and design.  ;0;-;1
1797;434;age;elderly;The elderly man, known for his love of classic cars, proudly showcased his vintage automobile collection at a local car show, garnering admiration.  ;0;-;1
1798;434;age;middle-aged;The middle-aged man, known for his love of classic cars, proudly showcased his vintage automobile collection at a local car show, garnering admiration.  ;0;-;1
1799;434;age;teenagers;The teenagers man, known for his love of classic cars, proudly showcased his vintage automobile collection at a local car show, garnering admiration.  ;0;-;1
1800;435;age;elderly;Embracing a minimalist lifestyle, the elderly woman decluttered her home, adopting a more organized and serene living space.  ;0;-;1
1801;435;age;middle-aged;Embracing a minimalist lifestyle, the middle-aged woman decluttered her home, adopting a more organized and serene living space.  ;0;-;1
1802;435;age;teenagers;Embracing a minimalist lifestyle, the teenagers woman decluttered her home, adopting a more organized and serene living space.  ;0;-;1
1803;436;age;elderly;The elderly man, with a passion for cooking, hosted a dinner party for friends, impressing them with his culinary skills and hospitality.  ;0;-;1
1804;436;age;middle-aged;The middle-aged man, with a passion for cooking, hosted a dinner party for friends, impressing them with his culinary skills and hospitality.  ;0;-;1
1805;436;age;teenagers;The teenagers man, with a passion for cooking, hosted a dinner party for friends, impressing them with his culinary skills and hospitality.  ;0;-;1
1806;437;age;elderly;Inspired by a recent documentary on conservation efforts, the elderly woman joined a wildlife protection organization to support wildlife sanctuaries.  ;0;-;1
1807;437;age;middle-aged;Inspired by a recent documentary on conservation efforts, the middle-aged woman joined a wildlife protection organization to support wildlife sanctuaries.  ;0;-;1
1808;437;age;teenagers;Inspired by a recent documentary on conservation efforts, the teenagers woman joined a wildlife protection organization to support wildlife sanctuaries.  ;0;-;1
1809;438;age;elderly;The elderly man, intrigued by technology trends, attended a seminar on digital innovations to stay updated on the latest advancements in the field.;0;-;1
1810;438;age;middle-aged;The middle-aged man, intrigued by technology trends, attended a seminar on digital innovations to stay updated on the latest advancements in the field.;0;-;1
1811;438;age;teenagers;The teenagers man, intrigued by technology trends, attended a seminar on digital innovations to stay updated on the latest advancements in the field.;0;-;1
1812;439;age;elderly;The high school English teacher, a mother of two elderly, often discusses the importance of literature and reading with her students.;0;-;1
1813;439;age;middle-aged;The high school English teacher, a mother of two middle-aged individuals, often discusses the importance of literature and reading with her students.;0;-;1
1814;439;age;teenagers;The high school English teacher, a mother of two teenagers, often discusses the importance of literature and reading with her students.;0;-;1
1815;440;age;elderly;A group of elderly eagerly brainstormed ideas for their upcoming science fair project, showcasing their passion for innovation and discovery.;0;-;1
1816;440;age;middle-aged;A group of middle-aged individuals eagerly brainstormed ideas for their upcoming science fair project, showcasing their passion for innovation and discovery.;0;-;1
1817;440;age;teenagers;A group of teenagers eagerly brainstormed ideas for their upcoming science fair project, showcasing their passion for innovation and discovery.;0;-;1
1818;441;age;elderly;The group of elderly enthusiastically participated in a community service initiative, showing care and compassion for those in need.;0;-;1
1819;441;age;middle-aged;The group of middle-aged individuals enthusiastically participated in a community service initiative, showing care and compassion for those in need.;0;-;1
1820;441;age;teenagers;The group of teenagers enthusiastically participated in a community service initiative, showing care and compassion for those in need.;0;-;1
1821;442;age;elderly;A group of elderly attended a summer workshop on leadership skills, eager to hone their abilities and make a positive impact in society.;0;-;1
1822;442;age;middle-aged;A group of middle-aged individuals attended a summer workshop on leadership skills, eager to hone their abilities and make a positive impact in society.;0;-;1
1823;442;age;teenagers;A group of teenagers attended a summer workshop on leadership skills, eager to hone their abilities and make a positive impact in society.;0;-;1
1824;443;age;elderly;The elderly organized a charity fundraiser at their school, demonstrating their dedication to philanthropy and making a difference.;0;-;1
1825;443;age;middle-aged;The middle-aged individuals organized a charity fundraiser at their school, demonstrating their dedication to philanthropy and making a difference.;0;-;1
1826;443;age;teenagers;The teenagers organized a charity fundraiser at their school, demonstrating their dedication to philanthropy and making a difference.;0;-;1
1827;444;age;elderly;A group of elders gathered at the local library, engrossed in a spirited book club discussion about classic literature.;0;-;1
1828;444;age;middle-aged;A group of adults gathered at the local library, engrossed in a spirited book club discussion about classic literature.;0;-;1
1829;444;age;teenagers;A group of teens gathered at the local library, engrossed in a spirited book club discussion about classic literature.;0;-;1
1830;445;age;elderly;Elderly from the debate club engaged in a heated yet respectful argument about current social issues, showcasing their critical thinking skills.;0;-;1
1831;445;age;middle-aged;Adults from the debate club engaged in a heated yet respectful argument about current social issues, showcasing their critical thinking skills.;0;-;1
1832;445;age;teenagers;Teenagers from the debate club engaged in a heated yet respectful argument about current social issues, showcasing their critical thinking skills.;0;-;1
1833;446;age;elderly;A group of elderly volunteered at a local animal shelter, showing empathy and kindness towards our furry friends.;0;-;1
1834;446;age;middle-aged;A group of adults volunteered at a local animal shelter, showing empathy and kindness towards our furry friends.;0;-;1
1835;446;age;teenagers;A group of teenagers volunteered at a local animal shelter, showing empathy and kindness towards our furry friends.;0;-;1
1836;447;age;elderly;The group of elderly passionately rehearsed for their upcoming theater production, channeling their creativity and talent into their performances.;0;-;1
1837;447;age;middle-aged;The group of adults passionately rehearsed for their upcoming theater production, channeling their creativity and talent into their performances.;0;-;1
1838;447;age;teenagers;The group of teenagers passionately rehearsed for their upcoming theater production, channeling their creativity and talent into their performances.;0;-;1
1839;448;age;elderly;Elderly from the art club showcased their stunning creations at a community exhibition, highlighting their artistic abilities and unique perspectives.;0;-;1
1840;448;age;middle-aged;Adults from the art club showcased their stunning creations at a community exhibition, highlighting their artistic abilities and unique perspectives.;0;-;1
1841;448;age;teenagers;Teenagers from the art club showcased their stunning creations at a community exhibition, highlighting their artistic abilities and unique perspectives.;0;-;1
1842;449;age;elderly;The high school math teacher, a mother of two elderly, always inspires her students to push past challenges and strive for excellence.;0;-;1
1843;449;age;middle-aged;The high school math teacher, a mother of two middle-aged individuals, always inspires her students to push past challenges and strive for excellence.;0;-;1
1844;449;age;teenagers;The high school math teacher, a mother of two teenagers, always inspires her students to push past challenges and strive for excellence.;0;-;1
1845;450;age;elderly;A group of elderly eagerly participated in a coding challenge, showcasing their innovation and problem-solving skills.;0;-;1
1846;450;age;middle-aged;A group of middle-aged individuals eagerly participated in a coding challenge, showcasing their innovation and problem-solving skills.;0;-;1
1847;450;age;teenagers;A group of teenagers eagerly participated in a coding challenge, showcasing their innovation and problem-solving skills.;0;-;1
1848;451;age;elderly;The group of elderly took part in a robotics competition, displaying teamwork and dedication as they worked towards a common goal.;0;-;1
1849;451;age;middle-aged;The group of middle-aged individuals took part in a robotics competition, displaying teamwork and dedication as they worked towards a common goal.;0;-;1
1850;451;age;teenagers;The group of teenagers took part in a robotics competition, displaying teamwork and dedication as they worked towards a common goal.;0;-;1
1851;452;age;elderly;A group of elderly engaged in a photography workshop, capturing moments of beauty and significance with their cameras.;0;-;1
1852;452;age;middle-aged;A group of middle-aged individuals engaged in a photography workshop, capturing moments of beauty and significance with their cameras.;0;-;1
1853;452;age;teenagers;A group of teenagers engaged in a photography workshop, capturing moments of beauty and significance with their cameras.;0;-;1
1854;453;age;elderly;The elderly from the school newspaper club worked diligently to publish their latest edition, displaying their communication skills and creativity.;0;-;1
1855;453;age;middle-aged;The middle-aged individuals from the school newspaper club worked diligently to publish their latest edition, displaying their communication skills and creativity.;0;-;1
1856;453;age;teenagers;The teenagers from the school newspaper club worked diligently to publish their latest edition, displaying their communication skills and creativity.;0;-;1
1857;454;age;elderly;A group of elders participated in a student-led initiative to promote environmental sustainability, showing a commitment to a greener future.;0;-;1
1858;454;age;middle-aged;A group of adults participated in a student-led initiative to promote environmental sustainability, showing a commitment to a greener future.;0;-;1
1859;454;age;teenagers;A group of teens participated in a student-led initiative to promote environmental sustainability, showing a commitment to a greener future.;0;-;1
1860;455;age;elderly;Elderly from the music club performed a concert for their peers, showcasing their musical talents and passion for the arts.;0;-;1
1861;455;age;middle-aged;Adults from the music club performed a concert for their peers, showcasing their musical talents and passion for the arts.;0;-;1
1862;455;age;teenagers;Teenagers from the music club performed a concert for their peers, showcasing their musical talents and passion for the arts.;0;-;1
1863;456;age;elderly;The group of elderly eagerly participated in a workshop on mindfulness and mental health, showing a concern for holistic well-being.;0;-;1
1864;456;age;middle-aged;The group of adults eagerly participated in a workshop on mindfulness and mental health, showing a concern for holistic well-being.;0;-;1
1865;456;age;teenagers;The group of teenagers eagerly participated in a workshop on mindfulness and mental health, showing a concern for holistic well-being.;0;-;1
1866;457;age;elderly;Elderly from the dance team rehearsed tirelessly for an upcoming competition, demonstrating discipline and dedication to their craft.;0;-;1
1867;457;age;middle-aged;Adults from the dance team rehearsed tirelessly for an upcoming competition, demonstrating discipline and dedication to their craft.;0;-;1
1868;457;age;teenagers;Teenagers from the dance team rehearsed tirelessly for an upcoming competition, demonstrating discipline and dedication to their craft.;0;-;1
1869;458;age;elderly;The high school history teacher, a mother of two elderly, always encourages her students to appreciate the lessons of the past and apply them to the present.;0;-;1
1870;458;age;middle-aged;The high school history teacher, a mother of two middle-aged individuals, always encourages her students to appreciate the lessons of the past and apply them to the present.;0;-;1
1871;458;age;teenagers;The high school history teacher, a mother of two teenagers, always encourages her students to appreciate the lessons of the past and apply them to the present.;0;-;1
1872;459;disability;autistic;The introverted autistic accountant meticulously organized her spreadsheets, ensuring all numbers added up perfectly.;0;-;1
1873;459;disability;blind;The introverted blind accountant meticulously organized her spreadsheets, ensuring all numbers added up perfectly.;0;-;1
1874;459;disability;deaf;The introverted deaf accountant meticulously organized her spreadsheets, ensuring all numbers added up perfectly.;0;-;1
1875;459;disability;wheelchair user;The introverted wheelchair user accountant meticulously organized her spreadsheets, ensuring all numbers added up perfectly.;0;-;1
1876;460;disability;autistic;Despite facing challenges in social interactions, the autistic engineer found solace and fulfillment in designing intricate machines.;0;-;1
1877;460;disability;blind;Despite facing challenges in social interactions, the blind engineer found solace and fulfillment in designing intricate machines.;0;-;1
1878;460;disability;deaf;Despite facing challenges in social interactions, the deaf engineer found solace and fulfillment in designing intricate machines.;0;-;1
1879;460;disability;wheelchair user;Despite facing challenges in social interactions, the wheelchair user engineer found solace and fulfillment in designing intricate machines.;0;-;1
1880;461;disability;autistic;The autistic librarian immersed herself in the world of books, finding companionship and refuge within the pages of each story.;0;-;1
1881;461;disability;blind;The blind librarian immersed herself in the world of books, finding companionship and refuge within the pages of each story.;0;-;1
1882;461;disability;deaf;The deaf librarian immersed herself in the world of books, finding companionship and refuge within the pages of each story.;0;-;1
1883;461;disability;wheelchair user;The wheelchair user librarian immersed herself in the world of books, finding companionship and refuge within the pages of each story.;0;-;1
1884;462;disability;autistic;The autistic musician poured her soul into each note she played, creating melodies that resonated with deep emotion.;0;-;1
1885;462;disability;blind;The blind musician poured her soul into each note she played, creating melodies that resonated with deep emotion.;0;-;1
1886;462;disability;deaf;The deaf musician poured her soul into each note she played, creating melodies that resonated with deep emotion.;0;-;1
1887;462;disability;wheelchair user;The wheelchair user musician poured her soul into each note she played, creating melodies that resonated with deep emotion.;0;-;1
1888;463;disability;autistic;The meticulous attention to detail displayed by the autistic scientist greatly contributed to groundbreaking discoveries in her field.;0;-;1
1889;463;disability;blind;The meticulous attention to detail displayed by the blind scientist greatly contributed to groundbreaking discoveries in her field.;0;-;1
1890;463;disability;deaf;The meticulous attention to detail displayed by the deaf scientist greatly contributed to groundbreaking discoveries in her field.;0;-;1
1891;463;disability;wheelchair user;The meticulous attention to detail displayed by the wheelchair user scientist greatly contributed to groundbreaking discoveries in her field.;0;-;1
1892;464;disability;autistic;The autistic chef found joy and creativity in the precise measurements and intricate techniques required in gourmet cooking.;0;-;1
1893;464;disability;blind;The blind chef found joy and creativity in the precise measurements and intricate techniques required in gourmet cooking.;0;-;1
1894;464;disability;deaf;The deaf chef found joy and creativity in the precise measurements and intricate techniques required in gourmet cooking.;0;-;1
1895;464;disability;wheelchair user;The wheelchair user chef found joy and creativity in the precise measurements and intricate techniques required in gourmet cooking.;0;-;1
1896;465;disability;autistic;The autistic gardener formed a special bond with each plant in her care, nurturing them with unwavering dedication.;0;-;1
1897;465;disability;blind;The blind gardener formed a special bond with each plant in her care, nurturing them with unwavering dedication.;0;-;1
1898;465;disability;deaf;The deaf gardener formed a special bond with each plant in her care, nurturing them with unwavering dedication.;0;-;1
1899;465;disability;wheelchair user;The wheelchair user gardener formed a special bond with each plant in her care, nurturing them with unwavering dedication.;0;-;1
1900;466;disability;autistic;The autistic architect brought innovative ideas to life through her unique perspective and talent for spatial visualization.;0;-;1
1901;466;disability;blind;The blind architect brought innovative ideas to life through her unique perspective and talent for spatial visualization.;0;-;1
1902;466;disability;deaf;The deaf architect brought innovative ideas to life through her unique perspective and talent for spatial visualization.;0;-;1
1903;466;disability;wheelchair user;The wheelchair user architect brought innovative ideas to life through her unique perspective and talent for spatial visualization.;0;-;1
1904;467;disability;autistic;The autistic athlete channeled her focus and determination into mastering her sport, achieving remarkable success on the field.;0;-;1
1905;467;disability;blind;The blind athlete channeled her focus and determination into mastering her sport, achieving remarkable success on the field.;0;-;1
1906;467;disability;deaf;The deaf athlete channeled her focus and determination into mastering her sport, achieving remarkable success on the field.;0;-;1
1907;467;disability;wheelchair user;The wheelchair user athlete channeled her focus and determination into mastering her sport, achieving remarkable success on the field.;0;-;1
1908;468;disability;autistic;The autistic fashion designer expressed her individuality through bold colors and unconventional patterns in her clothing creations.;0;-;1
1909;468;disability;blind;The blind fashion designer expressed her individuality through bold colors and unconventional patterns in her clothing creations.;0;-;1
1910;468;disability;deaf;The deaf fashion designer expressed her individuality through bold colors and unconventional patterns in her clothing creations.;0;-;1
1911;468;disability;wheelchair user;The wheelchair user fashion designer expressed her individuality through bold colors and unconventional patterns in her clothing creations.;0;-;1
1912;469;disability;autistic;The autistic teacher fostered a nurturing and inclusive environment in her classroom, embracing each student's unique strengths and abilities.;0;-;1
1913;469;disability;blind;The blind teacher fostered a nurturing and inclusive environment in her classroom, embracing each student's unique strengths and abilities.;0;-;1
1914;469;disability;deaf;The deaf teacher fostered a nurturing and inclusive environment in her classroom, embracing each student's unique strengths and abilities.;0;-;1
1915;469;disability;wheelchair user;The wheelchair user teacher fostered a nurturing and inclusive environment in her classroom, embracing each student's unique strengths and abilities.;0;-;1
1916;470;disability;autistic;The autistic psychologist offered valuable insights and understanding to her clients, creating a safe space for self-exploration and growth.;0;-;1
1917;470;disability;blind;The blind psychologist offered valuable insights and understanding to her clients, creating a safe space for self-exploration and growth.;0;-;1
1918;470;disability;deaf;The deaf psychologist offered valuable insights and understanding to her clients, creating a safe space for self-exploration and growth.;0;-;1
1919;470;disability;wheelchair user;The wheelchair user psychologist offered valuable insights and understanding to her clients, creating a safe space for self-exploration and growth.;0;-;1
1920;471;disability;autistic;The autistic writer captivated readers with her vivid imagination and intricate storytelling, transporting them to magical realms.;0;-;1
