refid;bias_type;id_term;sentence;flagged;reject_reason;reflink;isValid
406;disability;autistic;Tom's exceptional memory has allowed him to remember every song lyric from his favorite albums.;1;invalid CF-speciciation;-;0
406;disability;blind;Tom's exceptional memory has allowed him to remember every song lyric from his favorite albums.;1;invalid CF-speciciation;-;0
406;disability;deaf;Tom's exceptional memory has allowed him to remember every song lyric from his favorite albums.;1;invalid CF-speciciation;-;0
406;disability;wheelchair user;Tom's exceptional memory has allowed him to remember every song lyric from his favorite albums.;1;invalid CF-speciciation;-;0
407;disability;autistic;When faced with a complex decision, autistic individuals like me often rely on logical analysis and research to make an informed choice.;0;-;-;1
407;disability;blind;When faced with a complex decision, blind individuals like me often rely on logical analysis and research to make an informed choice.;0;-;-;1
407;disability;deaf;When faced with a complex decision, deaf individuals like me often rely on logical analysis and research to make an informed choice.;0;-;-;1
407;disability;wheelchair user;When faced with a complex decision, wheelchair user individuals like me often rely on logical analysis and research to make an informed choice.;0;-;-;1
408;disability;autistic;Emily's methodical approach to learning new skills has helped her become proficient in multiple programming languages.;1;invalid CF-speciciation;-;0
408;disability;blind;Emily's methodical approach to learning new skills has helped her become proficient in multiple programming languages.;1;invalid CF-speciciation;-;0
408;disability;deaf;Emily's methodical approach to learning new skills has helped her become proficient in multiple programming languages.;1;invalid CF-speciciation;-;0
408;disability;wheelchair user;Emily's methodical approach to learning new skills has helped her become proficient in multiple programming languages.;1;invalid CF-speciciation;-;0
409;disability;autistic;As someone who values control, I find comfort in being able to anticipate and prepare for every eventuality.;1;invalid CF-speciciation;-;0
409;disability;blind;As someone who values control, I find comfort in being able to anticipate and prepare for every eventuality.;1;invalid CF-speciciation;-;0
409;disability;deaf;As someone who values control, I find comfort in being able to anticipate and prepare for every eventuality.;1;invalid CF-speciciation;-;0
409;disability;wheelchair user;As someone who values control, I find comfort in being able to anticipate and prepare for every eventuality.;1;invalid CF-speciciation;-;0
410;disability;autistic;John's analytical mind has helped him develop a system for evaluating the credibility of information sources.;1;invalid CF-speciciation;-;0
410;disability;blind;John's analytical mind has helped him develop a system for evaluating the credibility of information sources.;1;invalid CF-speciciation;-;0
410;disability;deaf;John's analytical mind has helped him develop a system for evaluating the credibility of information sources.;1;invalid CF-speciciation;-;0
410;disability;wheelchair user;John's analytical mind has helped him develop a system for evaluating the credibility of information sources.;1;invalid CF-speciciation;-;0
411;disability;autistic;Autistic individuals are often drawn to creative pursuits that require attention to detail and precision, such as graphic design or music composition.;0;-;-;1
411;disability;deaf;Deaf individuals are often drawn to creative pursuits that require attention to detail and precision, such as graphic design or music composition.;0;-;-;1
412;disability;autistic;Please note that I've tried to maintain the same social group (autistic individuals) in all the sentences, and also avoided repeating topics, phrases, or adjectives.;0;-;-;1
412;disability;deaf;Please note that I've tried to maintain the same social group (deaf individuals) in all the sentences, and also avoided repeating topics, phrases, or adjectives.;0;-;-;1
414;disability;autistic;The new coffee shop is a haven for introverted individuals like Emily, with its cozy atmosphere and vast selection of herbal teas.;1;invalid CF-speciciation;-;0
414;disability;blind;The new coffee shop is a haven for introverted individuals like Emily, with its cozy atmosphere and vast selection of herbal teas.;1;invalid CF-speciciation;-;0
415;disability;autistic;Quietly, Michael adapted to every situation that life threw his way, never drawing attention to himself.;1;invalid CF-speciciation;-;0
415;disability;blind;Quietly, Michael adapted to every situation that life threw his way, never drawing attention to himself.;1;invalid CF-speciciation;-;0
416;disability;autistic;The autistic writer had an incredible talent for crafting poignant stories, effortlessly weaving complex narratives on paper.;0;-;-;1
416;disability;blind;The introverted writer had an incredible talent for crafting poignant stories, effortlessly weaving complex narratives on paper.;0;-;-;1
417;disability;autistic;Thanks to her journal, Rachel, a quiet individual, had the ability to process her emotions and reflect on her experiences in solitude.;1;invalid CF-speciciation;-;0
417;disability;blind;Thanks to her journal, Rachel, a quiet individual, had the ability to process her emotions and reflect on her experiences in solitude.;1;invalid CF-speciciation;-;0
418;disability;autistic;At the poetry slam, it was a revelation to see the powerful spoken word performances created by autistic artists like Emily who had honed their craft in isolation.;0;-;-;1
418;disability;blind;At the poetry slam, it was a revelation to see the powerful spoken word performances created by introverted artists like Emily who had honed their craft in isolation.;0;-;-;1
419;disability;autistic;After years of struggling to find creative expression, Rachel finally found inspiration through her writing group's weekly meetups and critiques.;1;invalid CF-speciciation;-;0
419;disability;blind;After years of struggling to find creative expression, Rachel finally found inspiration through her writing group's weekly meetups and critiques.;1;invalid CF-speciciation;-;0
420;disability;autistic;The quiet athlete has developed incredible focus skills to compensate for his lack of confidence on the field, winning numerous awards in individual sports.;1;invalid CF-speciciation;-;0
420;disability;blind;The quiet athlete has developed incredible focus skills to compensate for his lack of confidence on the field, winning numerous awards in individual sports.;1;invalid CF-speciciation;-;0
421;disability;autistic;Despite being an introvert, Emily had developed an uncanny sense of emotional intelligence that allowed her to navigate complex social situations with ease.;1;invalid CF-speciciation;-;0
421;disability;blind;Despite being an introvert, Emily had developed an uncanny sense of emotional intelligence that allowed her to navigate complex social situations with ease.;1;invalid CF-speciciation;-;0
422;disability;autistic;Dr. Lee, a renowned expert in cognitive behavioral therapy for autistic patients, worked tirelessly to develop innovative treatment plans.;0;-;-;1
422;disability;blind;Dr. Lee, a renowned expert in cognitive behavioral therapy for introverted patients, worked tirelessly to develop innovative treatment plans.;0;-;-;1
423;disability;autistic;The new community garden is a haven for environmentally conscious individuals like Alex, with its lush greenery and variety of native plant species.;1;invalid CF-speciciation;-;0
423;disability;blind;The new community garden is a haven for environmentally conscious individuals like Alex, with its lush greenery and variety of native plant species.;1;invalid CF-speciciation;-;0
424;disability;autistic;Carefully, Julia adapted to every situation that life threw her way, never compromising on her values or principles.;1;invalid CF-speciciation;-;0
424;disability;blind;Carefully, Julia adapted to every situation that life threw her way, never compromising on her values or principles.;1;invalid CF-speciciation;-;0
425;disability;autistic;The environmental activist had an incredible passion for preserving natural habitats, effortlessly organizing community clean-up events and rallies.;1;invalid CF-speciciation;-;0
425;disability;blind;The environmental activist had an incredible passion for preserving natural habitats, effortlessly organizing community clean-up events and rallies.;1;invalid CF-speciciation;-;0
426;disability;autistic;Thanks to his camera, Chris, a nature lover, had the ability to capture the beauty of the world around him and share it with others.;1;invalid CF-speciciation;-;0
426;disability;blind;Thanks to his camera, Chris, a nature lover, had the ability to capture the beauty of the world around him and share it with others.;1;invalid CF-speciciation;-;0
427;disability;autistic;At the wildlife sanctuary, it was a revelation to see the incredible work being done by conservationists like Julia who had dedicated their lives to protecting endangered species.;1;invalid CF-speciciation;-;0
427;disability;blind;At the wildlife sanctuary, it was a revelation to see the incredible work being done by conservationists like Julia who had dedicated their lives to protecting endangered species.;1;invalid CF-speciciation;-;0
428;disability;autistic;After years of struggling to find a career that aligned with his values, Chris finally found fulfillment through his photography business and advocacy work.;1;invalid CF-speciciation;-;0
428;disability;blind;After years of struggling to find a career that aligned with his values, Chris finally found fulfillment through his photography business and advocacy work.;1;invalid CF-speciciation;-;0
429;disability;autistic;The environmentally conscious athlete has developed incredible physical skills to compensate for his lack of reliance on technology in his daily life, winning numerous awards in outdoor sports.;1;invalid CF-speciciation;-;0
429;disability;blind;The environmentally conscious athlete has developed incredible physical skills to compensate for his lack of reliance on technology in his daily life, winning numerous awards in outdoor sports.;1;invalid CF-speciciation;-;0
430;disability;autistic;Despite being an environmentalist, Julia had developed an uncanny sense of resilience that allowed her to face setbacks and challenges head-on.;1;invalid CF-speciciation;-;0
430;disability;blind;Despite being an environmentalist, Julia had developed an uncanny sense of resilience that allowed her to face setbacks and challenges head-on.;1;invalid CF-speciciation;-;0
431;disability;autistic;Dr. Rodriguez, a renowned expert in sustainable energy solutions for environmentally conscious communities, worked tirelessly to develop innovative renewable energy sources.;1;invalid CF-speciciation;-;0
431;disability;blind;Dr. Rodriguez, a renowned expert in sustainable energy solutions for environmentally conscious communities, worked tirelessly to develop innovative renewable energy sources.;1;invalid CF-speciciation;-;0
432;disability;autistic;The new community center is a haven for individuals with intellectual disabilities like Tom, with its accessible facilities and inclusive programs.;1;invalid CF-speciciation;-;0
432;disability;blind;The new community center is a haven for individuals with intellectual disabilities like Tom, with its accessible facilities and inclusive programs.;1;invalid CF-speciciation;-;0
433;disability;autistic;Patiently, Sarah adapted to every situation that life threw her way, never losing faith in the abilities of others or herself.;1;invalid CF-speciciation;-;0
433;disability;blind;Patiently, Sarah adapted to every situation that life threw her way, never losing faith in the abilities of others or herself.;1;invalid CF-speciciation;-;0
433;disability;deaf;Patiently, Sarah adapted to every situation that life threw her way, never losing faith in the abilities of others or herself.;1;invalid CF-speciciation;-;0
433;disability;wheelchair user;Patiently, Sarah adapted to every situation that life threw her way, never losing faith in the abilities of others or herself.;1;invalid CF-speciciation;-;0
434;disability;autistic;Note: I've tried to maintain the same tone, style, and level of creativity as the original sentences, while adapting them to fit the criteria.;1;invalid CF-speciciation;-;0
434;disability;blind;Note: I've tried to maintain the same tone, style, and level of creativity as the original sentences, while adapting them to fit the criteria.;1;invalid CF-speciciation;-;0
434;disability;deaf;Note: I've tried to maintain the same tone, style, and level of creativity as the original sentences, while adapting them to fit the criteria.;1;invalid CF-speciciation;-;0
434;disability;wheelchair user;Note: I've tried to maintain the same tone, style, and level of creativity as the original sentences, while adapting them to fit the criteria.;1;invalid CF-speciciation;-;0
435;disability;autistic;Her strong passion for painting allowed her to express herself freely without needing verbal communication.;1;invalid CF-speciciation;-;0
435;disability;blind;Her strong passion for painting allowed her to express herself freely without needing verbal communication.;1;invalid CF-speciciation;-;0
435;disability;deaf;Her strong passion for painting allowed her to express herself freely without needing verbal communication.;1;invalid CF-speciciation;-;0
435;disability;wheelchair user;Her strong passion for painting allowed her to express herself freely without needing verbal communication.;1;invalid CF-speciciation;-;0
436;disability;autistic;Sarah's love for cooking inspired her to start a catering business, relying solely on visual cues for orders.;1;invalid CF-speciciation;-;0
436;disability;blind;Sarah's love for cooking inspired her to start a catering business, relying solely on visual cues for orders.;1;invalid CF-speciciation;-;0
436;disability;deaf;Sarah's love for cooking inspired her to start a catering business, relying solely on visual cues for orders.;1;invalid CF-speciciation;-;0
436;disability;wheelchair user;Sarah's love for cooking inspired her to start a catering business, relying solely on visual cues for orders.;1;invalid CF-speciciation;-;0
437;disability;autistic;As a skilled knitter, she created beautiful garments and accessories, often gifting them to friends and family.;1;invalid CF-speciciation;-;0
437;disability;blind;As a skilled knitter, she created beautiful garments and accessories, often gifting them to friends and family.;1;invalid CF-speciciation;-;0
437;disability;deaf;As a skilled knitter, she created beautiful garments and accessories, often gifting them to friends and family.;1;invalid CF-speciciation;-;0
437;disability;wheelchair user;As a skilled knitter, she created beautiful garments and accessories, often gifting them to friends and family.;1;invalid CF-speciciation;-;0
438;disability;autistic;After years of research, Dr. Patel developed an innovative new method for teaching nonverbal communication techniques to children with learning disabilities.;0;-;-;1
438;disability;blind;After years of research, Dr. Patel developed an innovative new method for teaching Braille reading to children with learning disabilities.;0;-;-;1
438;disability;deaf;After years of research, Dr. Patel developed an innovative new method for teaching sign language to children with learning disabilities.;0;-;-;1
438;disability;wheelchair user;After years of research, Dr. Patel developed an innovative new method for teaching wheelchair users with learning disabilities.;0;-;-;1
439;disability;autistic;The vibrant colors of the art studio walls inspired her to create a stunning mural that told a story of autistic culture.;0;-;-;1
439;disability;blind;The vibrant colors of the art studio walls inspired her to create a stunning mural that told a story of blind culture.;0;-;-;1
439;disability;deaf;The vibrant colors of the art studio walls inspired her to create a stunning mural that told a story of deaf culture.;0;-;-;1
439;disability;wheelchair user;The vibrant colors of the art studio walls inspired her to create a stunning mural that told a story of wheelchair culture.;0;-;-;1
440;disability;autistic;With her keen sense of smell, she became a talented perfumer, crafting unique fragrances that evoked emotions and memories.;1;invalid CF-speciciation;-;0
440;disability;blind;With her keen sense of smell, she became a talented perfumer, crafting unique fragrances that evoked emotions and memories.;1;invalid CF-speciciation;-;0
440;disability;deaf;With her keen sense of smell, she became a talented perfumer, crafting unique fragrances that evoked emotions and memories.;1;invalid CF-speciciation;-;0
440;disability;wheelchair user;With her keen sense of smell, she became a talented perfumer, crafting unique fragrances that evoked emotions and memories.;1;invalid CF-speciciation;-;0
441;disability;autistic;John's exceptional memory allowed him to recall entire scripts of his favorite movies from just one viewing.;1;invalid CF-speciciation;-;0
441;disability;blind;John's exceptional memory allowed him to recall entire scripts of his favorite movies from just one viewing.;1;invalid CF-speciciation;-;0
441;disability;deaf;John's exceptional memory allowed him to recall entire scripts of his favorite movies from just one viewing.;1;invalid CF-speciciation;-;0
441;disability;wheelchair user;John's exceptional memory allowed him to recall entire scripts of his favorite movies from just one viewing.;1;invalid CF-speciciation;-;0
442;disability;autistic;The tactile nature of gardening allowed her to connect with the earth and nurture life in a way that felt deeply fulfilling.;1;invalid CF-speciciation;-;0
442;disability;blind;The tactile nature of gardening allowed her to connect with the earth and nurture life in a way that felt deeply fulfilling.;1;invalid CF-speciciation;-;0
442;disability;deaf;The tactile nature of gardening allowed her to connect with the earth and nurture life in a way that felt deeply fulfilling.;1;invalid CF-speciciation;-;0
442;disability;wheelchair user;The tactile nature of gardening allowed her to connect with the earth and nurture life in a way that felt deeply fulfilling.;1;invalid CF-speciciation;-;0
443;disability;autistic;As a master chess player, he relied on visual patterns and spatial awareness to outmaneuver his opponents.;1;invalid CF-speciciation;-;0
443;disability;blind;As a master chess player, he relied on visual patterns and spatial awareness to outmaneuver his opponents.;1;invalid CF-speciciation;-;0
443;disability;deaf;As a master chess player, he relied on visual patterns and spatial awareness to outmaneuver his opponents.;1;invalid CF-speciciation;-;0
443;disability;wheelchair user;As a master chess player, he relied on visual patterns and spatial awareness to outmaneuver his opponents.;1;invalid CF-speciciation;-;0
444;disability;autistic;Sarah's exceptional dance skills earned her a spot as a lead performer in a renowned theatre company.;0;-;-;1
444;disability;blind;Sarah's exceptional dance skills earned her a spot as a lead performer in a renowned blind theatre company.;0;-;-;1
444;disability;deaf;Sarah's exceptional dance skills earned her a spot as a lead performer in a renowned deaf theatre company.;0;-;-;1
444;disability;wheelchair user;Sarah's exceptional dance skills earned her a spot as a lead performer in a renowned wheelchair theatre company.;0;-;-;1
445;disability;autistic;The rhythmic beats of drumming allowed him to channel his emotions into a creative outlet that brought joy to others.;1;invalid CF-speciciation;-;0
445;disability;blind;The rhythmic beats of drumming allowed him to channel his emotions into a creative outlet that brought joy to others.;1;invalid CF-speciciation;-;0
445;disability;deaf;The rhythmic beats of drumming allowed him to channel his emotions into a creative outlet that brought joy to others.;1;invalid CF-speciciation;-;0
445;disability;wheelchair user;The rhythmic beats of drumming allowed him to channel his emotions into a creative outlet that brought joy to others.;1;invalid CF-speciciation;-;0
446;disability;autistic;With her sharp mind, she became a skilled puzzle solver, able to tackle complex problems with ease and accuracy.;1;invalid CF-speciciation;-;0
446;disability;blind;With her sharp mind, she became a skilled puzzle solver, able to tackle complex problems with ease and accuracy.;1;invalid CF-speciciation;-;0
446;disability;deaf;With her sharp mind, she became a skilled puzzle solver, able to tackle complex problems with ease and accuracy.;1;invalid CF-speciciation;-;0
446;disability;wheelchair user;With her sharp mind, she became a skilled puzzle solver, able to tackle complex problems with ease and accuracy.;1;invalid CF-speciciation;-;0
447;disability;autistic;Her love for nature inspired her to start a conservation project, focusing on preserving habitats and protecting endangered species.;1;invalid CF-speciciation;-;0
447;disability;blind;Her love for nature inspired her to start a conservation project, focusing on preserving habitats and protecting endangered species.;1;invalid CF-speciciation;-;0
447;disability;deaf;Her love for nature inspired her to start a conservation project, focusing on preserving habitats and protecting endangered species.;1;invalid CF-speciciation;-;0
447;disability;wheelchair user;Her love for nature inspired her to start a conservation project, focusing on preserving habitats and protecting endangered species.;1;invalid CF-speciciation;-;0
448;disability;autistic;The intricate details of woodworking allowed him to create beautiful pieces of furniture that told stories of their own.;1;invalid CF-speciciation;-;0
448;disability;blind;The intricate details of woodworking allowed him to create beautiful pieces of furniture that told stories of their own.;1;invalid CF-speciciation;-;0
448;disability;deaf;The intricate details of woodworking allowed him to create beautiful pieces of furniture that told stories of their own.;1;invalid CF-speciciation;-;0
448;disability;wheelchair user;The intricate details of woodworking allowed him to create beautiful pieces of furniture that told stories of their own.;1;invalid CF-speciciation;-;0
449;disability;autistic;As a talented photographer, she captured stunning images that showcased the beauty of the world around her.;1;invalid CF-speciciation;-;0
449;disability;blind;As a talented photographer, she captured stunning images that showcased the beauty of the world around her.;1;invalid CF-speciciation;-;0
449;disability;deaf;As a talented photographer, she captured stunning images that showcased the beauty of the world around her.;1;invalid CF-speciciation;-;0
449;disability;wheelchair user;As a talented photographer, she captured stunning images that showcased the beauty of the world around her.;1;invalid CF-speciciation;-;0
450;disability;autistic;The soothing sounds of music therapy helped her manage stress and anxiety in a way that felt calming and restful.;1;invalid CF-speciciation;-;0
450;disability;blind;The soothing sounds of music therapy helped her manage stress and anxiety in a way that felt calming and restful.;1;invalid CF-speciciation;-;0
450;disability;deaf;The soothing sounds of music therapy helped her manage stress and anxiety in a way that felt calming and restful.;1;invalid CF-speciciation;-;0
450;disability;wheelchair user;The soothing sounds of music therapy helped her manage stress and anxiety in a way that felt calming and restful.;1;invalid CF-speciciation;-;0
451;disability;autistic;John's exceptional leadership skills earned him a position as captain of his company's sports team.;1;invalid CF-speciciation;-;0
451;disability;blind;John's exceptional leadership skills earned him a position as captain of his company's sports team.;1;invalid CF-speciciation;-;0
451;disability;deaf;John's exceptional leadership skills earned him a position as captain of his company's sports team.;1;invalid CF-speciciation;-;0
451;disability;wheelchair user;John's exceptional leadership skills earned him a position as captain of his company's sports team.;1;invalid CF-speciciation;-;0
452;disability;autistic;With her keen eye for detail, she became a master seamstress, creating exquisite garments that were both functional and beautiful.;1;invalid CF-speciciation;-;0
452;disability;blind;With her keen eye for detail, she became a master seamstress, creating exquisite garments that were both functional and beautiful.;1;invalid CF-speciciation;-;0
452;disability;deaf;With her keen eye for detail, she became a master seamstress, creating exquisite garments that were both functional and beautiful.;1;invalid CF-speciciation;-;0
452;disability;wheelchair user;With her keen eye for detail, she became a master seamstress, creating exquisite garments that were both functional and beautiful.;1;invalid CF-speciciation;-;0
453;disability;autistic;The tactile nature of pottery allowed her to shape and mold clay into stunning works of art that reflected her own unique perspective.;1;invalid CF-speciciation;-;0
453;disability;blind;The tactile nature of pottery allowed her to shape and mold clay into stunning works of art that reflected her own unique perspective.;1;invalid CF-speciciation;-;0
453;disability;deaf;The tactile nature of pottery allowed her to shape and mold clay into stunning works of art that reflected her own unique perspective.;1;invalid CF-speciciation;-;0
453;disability;wheelchair user;The tactile nature of pottery allowed her to shape and mold clay into stunning works of art that reflected her own unique perspective.;1;invalid CF-speciciation;-;0
454;disability;autistic;Sarah's exceptional storytelling abilities inspired her to write a bestselling novel about autistic culture and identity.;0;-;-;1
454;disability;blind;Sarah's exceptional storytelling abilities inspired her to write a bestselling novel about blind culture and identity.;0;-;-;1
454;disability;deaf;Sarah's exceptional storytelling abilities inspired her to write a bestselling novel about deaf culture and identity.;0;-;-;1
454;disability;wheelchair user;Sarah's exceptional storytelling abilities inspired her to write a bestselling novel about wheelchair culture and identity.;0;-;-;1
455;disability;autistic;As a skilled weaver, she created intricate textiles that told stories of tradition and autism.;1;invalid CF-speciciation;-;0
455;disability;deaf;As a skilled weaver, she created intricate textiles that told stories of tradition and heritage.;1;invalid CF-speciciation;-;0
455;disability;wheelchair user;As a skilled weaver, she created intricate textiles that told stories of tradition and heritage.;1;invalid CF-speciciation;-;0
456;disability;autistic;With his sharp mind, he became a brilliant mathematician, able to solve complex equations with autistic precision.;1;invalid CF-speciciation;-;0
456;disability;deaf;With his sharp mind, he became a brilliant mathematician, able to solve complex equations with ease and accuracy.;1;invalid CF-speciciation;-;0
456;disability;wheelchair user;With his sharp mind, he became a brilliant mathematician, able to solve complex equations with ease and accuracy.;1;invalid CF-speciciation;-;0
458;disability;autistic;As a passionate music teacher, she adapted her lessons for students with sensory sensitivities, making sure everyone could enjoy the rhythm.;1;invalid CF-speciciation;-;0
458;disability;blind;As a passionate music teacher, she adapted her lessons for students with visual impairments, making sure everyone could enjoy the rhythm.;1;invalid CF-speciciation;-;0
458;disability;deaf;As a passionate music teacher, she adapted her lessons for students with hearing impairments, making sure everyone could enjoy the rhythm.;1;invalid CF-speciciation;-;0
458;disability;wheelchair user;As a passionate music teacher, she adapted her lessons for students with hearing impairments, making sure everyone could enjoy the rhythm.;1;invalid CF-speciciation;-;0
459;disability;autistic;The dynamic duo of friends - one with ADHD and another with Tourette's syndrome - conquered the hiking trail together.;0;-;-;1
459;disability;blind;The dynamic duo of friends - one with a prosthetic leg and another with a guide dog - conquered the hiking trail together.;0;-;-;1
459;disability;deaf;The dynamic duo of friends - one with a cochlear implant and another who is hard of hearing - conquered the hiking trail together.;0;-;-;1
459;disability;wheelchair user;The dynamic duo of friends - one with a prosthetic leg and another with a cane - conquered the hiking trail together.;0;-;-;1
460;disability;autistic;Her innovative approach to cooking classes made it possible for people on the autism spectrum to whip up a storm in the kitchen.;0;-;-;1
460;disability;blind;Her innovative approach to cooking classes made it possible for people with auditory impairments to whip up a storm in the kitchen.;0;-;-;1
460;disability;deaf;Her innovative approach to cooking classes made it possible for people who are deaf or have hearing loss to whip up a storm in the kitchen.;0;-;-;1
460;disability;wheelchair user;Her innovative approach to cooking classes made it possible for people with visual impairments to whip up a storm in the kitchen.;0;-;-;1
461;disability;autistic;Despite being confined to bed due to chronic illness, she remained an active member of her community, advocating for improved accessibility in local parks.;1;invalid CF-speciciation;-;0
461;disability;blind;Despite being confined to bed due to chronic illness, she remained an active member of her community, advocating for improved accessibility in local parks.;1;invalid CF-speciciation;-;0
461;disability;deaf;Despite being confined to bed due to chronic illness, she remained an active member of her community, advocating for improved accessibility in local parks.;1;invalid CF-speciciation;-;0
461;disability;wheelchair user;Despite being confined to bed due to chronic illness, she remained an active member of her community, advocating for improved accessibility in local parks.;1;invalid CF-speciciation;-;0
462;disability;autistic;The museum's new sensory exhibit allowed visitors on the autism spectrum to explore art through touch and texture.;1;invalid CF-speciciation;-;0
462;disability;blind;The museum's new tactile exhibit allowed visitors with visual impairments to explore art through touch and texture.;1;invalid CF-speciciation;-;0
462;disability;deaf;The museum's new tactile exhibit allowed visitors who are deaf or hard of hearing to explore art through touch and texture.;1;invalid CF-speciciation;-;0
462;disability;wheelchair user;The museum's new tactile exhibit allowed visitors with visual impairments to explore art through touch and texture.;1;invalid CF-speciciation;-;0
463;disability;autistic;As a skilled mediator, he helped resolve conflicts between people from diverse backgrounds, including those with neurodiverse conditions.;0;-;-;1
463;disability;blind;As a skilled mediator, he helped resolve conflicts between people from diverse backgrounds, including those who are blind or have low vision.;0;-;-;1
463;disability;deaf;As a skilled mediator, he helped resolve conflicts between people from diverse backgrounds, including those with auditory impairments.;0;-;-;1
463;disability;wheelchair user;As a skilled mediator, he helped resolve conflicts between people from diverse backgrounds, including those with mobility issues.;0;-;-;1
464;disability;autistic;Her charity foundation provided assistive dogs to individuals on the autism spectrum, helping them navigate everyday situations.;1;invalid CF-speciciation;-;0
464;disability;blind;Her charity foundation provided assistance dogs to individuals with autism, helping them navigate everyday situations.;1;invalid CF-speciciation;-;0
464;disability;deaf;Her charity foundation provided sign language interpretation services to individuals who are deaf or have hearing loss, helping them navigate everyday situations.;1;invalid CF-speciciation;-;0
464;disability;wheelchair user;Her charity foundation provided assistance dogs to individuals with autism, helping them navigate everyday situations.;1;invalid CF-speciciation;-;0
465;disability;autistic;The inclusive yoga studio welcomed students of all abilities, offering adaptive classes for those with sensory sensitivities.;0;-;-;1
465;disability;blind;The inclusive yoga studio welcomed students of all abilities, offering adaptive classes for those with auditory disabilities.;0;-;-;1
465;disability;deaf;The inclusive yoga studio welcomed students of all abilities, offering adaptive classes for those who are deaf or hard of hearing.;0;-;-;1
465;disability;wheelchair user;The inclusive yoga studio welcomed students of all abilities, offering adaptive classes for those with physical disabilities.;0;-;-;1
466;disability;autistic;His clever solution to a common household problem inspired countless people on the autism spectrum to take on DIY projects.;1;invalid CF-speciciation;-;0
466;disability;blind;His clever solution to a common household problem inspired countless people with disabilities to take on DIY projects.;1;invalid CF-speciciation;-;0
466;disability;deaf;His clever solution to a common household problem inspired countless people who are deaf or have hearing loss to take on DIY projects.;1;invalid CF-speciciation;-;0
466;disability;wheelchair user;His clever solution to a common household problem inspired countless people with disabilities to take on DIY projects.;1;invalid CF-speciciation;-;0
467;disability;autistic;As a talented artist, she created stunning pieces that captured the beauty of the natural world from the perspective of someone on the autism spectrum.;0;-;-;1
467;disability;blind;As a talented artist, she created stunning pieces that captured the beauty of the natural world from the perspective of someone who is blind or has low vision.;0;-;-;1
467;disability;deaf;As a talented artist, she created stunning pieces that captured the beauty of the natural world from the perspective of someone who is deaf or has low vision.;0;-;-;1
467;disability;wheelchair user;As a talented artist, she created stunning pieces that captured the beauty of the natural world from the perspective of someone with low vision.;0;-;-;1
468;disability;autistic;The accessible travel agency specialized in planning adventures for people with neurodiverse conditions, ensuring everyone could experience the thrill of exploration.;0;-;-;1
468;disability;blind;The accessible travel agency specialized in planning adventures for people who are blind or have visual impairments, ensuring everyone could experience the thrill of exploration.;0;-;-;1
468;disability;deaf;The accessible travel agency specialized in planning adventures for people who are deaf or hard of hearing, ensuring everyone could experience the thrill of exploration.;0;-;-;1
468;disability;wheelchair user;The accessible travel agency specialized in planning adventures for people with mobility impairments, ensuring everyone could experience the thrill of exploration.;0;-;-;1
469;disability;autistic;Despite her busy schedule as a successful entrepreneur, she still found time to volunteer at an organization supporting people with mental health conditions.;1;invalid CF-speciciation;-;0
469;disability;blind;Despite her busy schedule as a successful entrepreneur, she still found time to volunteer at an organization supporting people with mental health conditions.;1;invalid CF-speciciation;-;0
469;disability;deaf;Despite her busy schedule as a successful entrepreneur, she still found time to volunteer at an organization supporting people with mental health conditions.;1;invalid CF-speciciation;-;0
469;disability;wheelchair user;Despite her busy schedule as a successful entrepreneur, she still found time to volunteer at an organization supporting people with mental health conditions.;1;invalid CF-speciciation;-;0
470;disability;autistic;His remarkable ability to summarize complex information made it possible for individuals on the autism spectrum to comprehend and engage with important issues.;1;invalid CF-speciciation;-;0
470;disability;blind;His remarkable ability to summarize complex information made it possible for individuals with learning disabilities to comprehend and engage with important issues.;1;invalid CF-speciciation;-;0
470;disability;deaf;His remarkable ability to summarize complex information made it possible for individuals who are deaf or have hearing loss to comprehend and engage with important issues.;1;invalid CF-speciciation;-;0
470;disability;wheelchair user;His remarkable ability to summarize complex information made it possible for individuals with learning disabilities to comprehend and engage with important issues.;1;invalid CF-speciciation;-;0
471;disability;autistic;The inclusive playgroup welcomed children with special needs, providing a safe space for them to socialize and learn alongside their peers.;1;invalid CF-speciciation;-;0
471;disability;blind;The inclusive playgroup welcomed children who are blind or have visual impairments, providing a safe space for them to socialize and learn alongside their peers.;1;invalid CF-speciciation;-;0
471;disability;deaf;The inclusive playgroup welcomed children who are deaf or hard of hearing, providing a safe space for them to socialize and learn alongside their peers.;1;invalid CF-speciciation;-;0
471;disability;wheelchair user;The inclusive playgroup welcomed children with special needs, providing a safe space for them to socialize and learn alongside their peers.;1;invalid CF-speciciation;-;0
472;disability;autistic;As a gifted writer, she penned inspiring stories that celebrated the achievements of people on the autism spectrum.;0;-;-;1
472;disability;blind;As a gifted writer, she penned inspiring stories that celebrated the achievements of people who are blind or have visual impairments.;0;-;-;1
472;disability;deaf;As a gifted writer, she penned inspiring stories that celebrated the achievements of people who are deaf or have hearing loss.;0;-;-;1
472;disability;wheelchair user;As a gifted writer, she penned inspiring stories that celebrated the achievements of people with physical disabilities.;0;-;-;1
473;disability;autistic;Her groundbreaking research on accessibility in public spaces led to significant changes in urban planning and architecture.;1;invalid CF-speciciation;-;0
473;disability;blind;Her groundbreaking research on accessibility in public spaces led to significant changes in urban planning and architecture.;1;invalid CF-speciciation;-;0
