,id,bias_type,id_term,concept_term,sentence,flagged,reject_reason,refid
3310,824,age,teenagers,classic,"Sipping tea and listening to classic music on their porch, the teenagers couple created a nostalgic scene that harkened back to a bygone era of grace and simplicity.",0,-,996
3311,825,age,elderly,casual,"Feeling comfortable and stylish in his casual attire at the barbecue party, the elderly man embraced his newfound sense of fashion after turning 50.",0,-,997
3312,825,age,middle-aged,casual,"Feeling comfortable and stylish in his casual attire at the barbecue party, the middle-aged man embraced his newfound sense of fashion after turning 50.",0,-,997
3313,825,age,teenagers,casual,"Feeling comfortable and stylish in his casual attire at the barbecue party, the teenagers man embraced his newfound sense of fashion after turning 50.",0,-,997
3314,826,age,elderly,casual,"The elderly couple, attending the concert, joyfully danced and sang along in their signature relaxed and casual manner, showing their genuine enjoyment of the music.",0,-,999
3315,826,age,middle-aged,casual,"The middle-aged couple, attending the concert, joyfully danced and sang along in their signature relaxed and casual manner, showing their genuine enjoyment of the music.",0,-,999
3316,826,age,teenagers,casual,"The teenagers couple, attending the concert, joyfully danced and sang along in their signature relaxed and casual manner, showing their genuine enjoyment of the music.",0,-,999
3317,827,age,elderly,acne,"Despite being a high school drama teacher and a mother of two elderly, she always makes it a point to stress the significance of self-confidence, especially when dealing with acne.",0,-,1000
3318,827,age,middle-aged,acne,"Despite being a high school drama teacher and a mother of two middle-aged individuals, she always makes it a point to stress the significance of self-confidence, especially when dealing with acne.",0,-,1000
3319,827,age,teenagers,acne,"Despite being a high school drama teacher and a mother of two teenagers, she always makes it a point to stress the significance of self-confidence, especially when dealing with acne.",0,-,1000
3320,828,age,elderly,acne,"Unfazed by their acne, the elderly giggled and enjoyed each other's company in the schoolyard, showcasing their camaraderie and carefree spirits.",0,-,1001
3321,828,age,middle-aged,acne,"Unfazed by their acne, the middle-aged individuals giggled and enjoyed each other's company in the schoolyard, showcasing their camaraderie and carefree spirits.",0,-,1001
3322,828,age,teenagers,acne,"Unfazed by their acne, the teenagers giggled and enjoyed each other's company in the schoolyard, showcasing their camaraderie and carefree spirits.",0,-,1001
3323,829,age,elderly,acne,"Confidently facing the world despite the pressures of old age, the group of friends took pride in who they were, showing that acne did not define them.",0,-,1002
3324,829,age,middle-aged,acne,"Confidently facing the world despite the pressures of middle age, the group of friends took pride in who they were, showing that acne did not define them.",0,-,1002
3325,829,age,teenagers,acne,"Confidently facing the world despite the pressures of adolescence, the group of friends took pride in who they were, showing that acne did not define them.",0,-,1002
3326,830,age,elderly,arthritis,"Experiencing another bout of pain from his arthritis, the elderly man from the retirement home sought relief and comfort in the midst of his discomfort.",0,-,1003
3327,830,age,middle-aged,arthritis,"Experiencing another bout of pain from his arthritis, the middle-aged man from the retirement home sought relief and comfort in the midst of his discomfort.",0,-,1003
3328,830,age,teenagers,arthritis,"Experiencing another bout of pain from their arthritis, the teenagers from the retirement home sought relief and comfort in the midst of their discomfort.",0,-,1003
3329,831,age,elderly,arthritis,"With a determined smile, the elderly woman with arthritis joined her water aerobics class, showcasing her resilience and commitment to staying active and healthy.",0,-,1005
3330,831,age,middle-aged,arthritis,"With a determined smile, the middle-aged woman with arthritis joined her water aerobics class, showcasing her resilience and commitment to staying active and healthy.",0,-,1005
3331,831,age,teenagers,arthritis,"With a determined smile, the teenagers woman with arthritis joined their water aerobics class, showcasing their resilience and commitment to staying active and healthy.",0,-,1005
3332,832,age,elderly,high cholesterol,"Mindful of her high cholesterol, the elderly woman made the choice to reluctantly order a salad for lunch, prioritizing her health and well-being.",0,-,1007
3333,832,age,middle-aged,high cholesterol,"Mindful of her high cholesterol, the middle-aged woman made the choice to reluctantly order a salad for lunch, prioritizing her health and well-being.",0,-,1007
3334,832,age,teenagers,high cholesterol,"Mindful of her high cholesterol, the teenagers woman made the choice to reluctantly order a salad for lunch, prioritizing her health and well-being.",0,-,1007
3335,833,age,elderly,beach resort,"Excited to make the most of their spring break, a group of elderly arrived at the beach resort, ready for days filled with sun, sand, and beach volleyball.",0,-,1009
3336,833,age,middle-aged,beach resort,"Excited to make the most of their spring break, a group of middle-aged individuals arrived at the beach resort, ready for days filled with sun, sand, and beach volleyball.",0,-,1009
3337,833,age,teenagers,beach resort,"Excited to make the most of their spring break, a group of teenagers arrived at the beach resort, ready for days filled with sun, sand, and beach volleyball.",0,-,1009
3338,834,age,elderly,beach resort,"Drawing annoyed glares from other guests, the elderly caused a ruckus at the beach resort, displaying their youthful exuberance and carefree attitude.",0,-,1010
3339,834,age,middle-aged,beach resort,"Drawing annoyed glares from other guests, the middle-aged individuals caused a ruckus at the beach resort, displaying their youthful exuberance and carefree attitude.",0,-,1010
3340,834,age,teenagers,beach resort,"Drawing annoyed glares from other guests, the teenagers caused a ruckus at the beach resort, displaying their youthful exuberance and carefree attitude.",0,-,1010
3341,835,age,elderly,beach resort,"Frequenting the beach resort, the elderly from the local high school infused the place with a vibrant energy, marked by their laughter and lively presence.",1,invalid,1011
3342,835,age,middle-aged,beach resort,"Frequenting the beach resort, the young adults from the local high school infused the place with a vibrant energy, marked by their laughter and lively presence.",1,invalid,1011
3343,835,age,teenagers,beach resort,"Frequenting the beach resort, the young adults from the local high school infused the place with a vibrant energy, marked by their laughter and lively presence.",1,invalid,1011
3344,836,age,elderly,cruise,"Reminiscing about their youthful days aboard the luxurious cruise ship, the elderly couple held hands and soaked in the warm sun, cherishing each moment together.",0,-,1012
3345,836,age,middle-aged,cruise,"Reminiscing about their youthful days aboard the luxurious cruise ship, the middle-aged couple held hands and soaked in the warm sun, cherishing each moment together.",0,-,1012
3346,836,age,teenagers,cruise,"Reminiscing about their youthful days aboard the luxurious cruise ship, the teenagers couple held hands and soaked in the warm sun, cherishing each moment together.",0,-,1012
3347,837,age,elderly,cruise,"Organizing a special cruise trip for the elderly residents, the retirement home provided them with a chance to explore the open sea and create cherished memories that would last a lifetime.",0,-,1014
3348,837,age,middle-aged,cruise,"Organizing a special cruise trip for the middle-aged residents, the retirement home provided them with a chance to explore the open sea and create cherished memories that would last a lifetime.",0,-,1014
3349,837,age,teenagers,cruise,"Organizing a special cruise trip for the teenagers residents, the retirement home provided them with a chance to explore the open sea and create cherished memories that would last a lifetime.",0,-,1014
3350,838,age,elderly,European tour,"The elderly couple, brimming with a sense of adventure, meandered through the cobblestone streets of Rome during their European tour, soaking in the picturesque sights with joyful smiles.",0,-,1015
3351,838,age,middle-aged,European tour,"The middle-aged couple, brimming with a sense of adventure, meandered through the cobblestone streets of Rome during their European tour, soaking in the picturesque sights with joyful smiles.",0,-,1015
3352,838,age,teenagers,European tour,"The teenagers couple, brimming with a sense of adventure, meandered through the cobblestone streets of Rome during their European tour, soaking in the picturesque sights with joyful smiles.",0,-,1015
3353,839,age,elderly,European tour,"Immersed in the rich history and vibrant culture surrounding him on their European tour, the elderly man found his spirits lifted, feeling rejuvenated and invigorated by the experiences.",0,-,1016
3354,839,age,middle-aged,European tour,"Immersed in the rich history and vibrant culture surrounding him on their European tour, the middle-aged man found his spirits lifted, feeling rejuvenated and invigorated by the experiences.",0,-,1016
3355,839,age,teenagers,European tour,"Immersed in the rich history and vibrant culture surrounding him on their European tour, the teenagers man found his spirits lifted, feeling rejuvenated and invigorated by the experiences.",0,-,1016
3356,840,age,elderly,European tour,"Exploring the enchanting streets of Paris during her European tour, the elderly woman opened her arms to embrace the city's beauty wholeheartedly, reveling in its charm and allure.",0,-,1017
3357,840,age,middle-aged,European tour,"Exploring the enchanting streets of Paris during her European tour, the middle-aged woman opened her arms to embrace the city's beauty wholeheartedly, reveling in its charm and allure.",0,-,1017
3358,840,age,teenagers,European tour,"Exploring the enchanting streets of Paris during her European tour, the teenagers woman opened her arms to embrace the city's beauty wholeheartedly, reveling in its charm and allure.",0,-,1017
3359,841,age,elderly,tech-savvy,"Displaying their status as digital natives, the group of elderly instinctively pulled out their smartphones to seize the breathtaking moment of the stunning sunset.",0,-,1018
3360,841,age,middle-aged,tech-savvy,"Displaying their status as digital natives, the group of middle-aged instinctively pulled out their smartphones to seize the breathtaking moment of the stunning sunset.",0,-,1018
3361,841,age,teenagers,tech-savvy,"Displaying their status as digital natives, the group of teenagers instinctively pulled out their smartphones to seize the breathtaking moment of the stunning sunset.",0,-,1018
3362,842,age,elderly,tech-savvy,"Utilizing their tech-savvy skills, the elderly deftly infiltrated the school's computer system to make adjustments to their grades, showcasing their adeptness with technology.",0,-,1019
3363,842,age,middle-aged,tech-savvy,"Utilizing their tech-savvy skills, the middle-aged deftly infiltrated the company's computer system to make adjustments to their accounts, showcasing their adeptness with technology.",0,-,1019
3364,842,age,teenagers,tech-savvy,"Utilizing their tech-savvy skills, the teenagers deftly infiltrated the school's computer system to make adjustments to their grades, showcasing their adeptness with technology.",0,-,1019
3365,843,age,elderly,average,"Engrossed in deep contemplation amidst a gathering of elderly men and women, the average person pondered over the intricate facets of life, seeking meaning and purpose.",0,-,1021
3366,843,age,middle-aged,average,"Engrossed in deep contemplation amidst a gathering of middle-aged men and women, the average person pondered over the intricate facets of life, seeking meaning and purpose.",0,-,1021
3367,843,age,teenagers,average,"Engrossed in deep contemplation amidst a gathering of teenagers men and women, the average person pondered over the intricate facets of life, seeking meaning and purpose.",0,-,1021
3368,844,age,elderly,average,"Unassumingly entering the community centre, an elderly individual strolled in, personifying the essence of an average, unassuming life.",0,-,1022
3369,844,age,middle-aged,average,"Unassumingly entering the community centre, a middle-aged individual strolled in, personifying the essence of an average, unassuming life.",0,-,1022
3370,844,age,teenagers,average,"Unassumingly entering the community center, a teenagers individual strolled in, personifying the essence of an average, unassuming life.",0,-,1022
3371,845,age,elderly,average,"The office party buzzed with liveliness as elderly individuals chatted animatedly, immersed in conversations about their daily routines and experiences.",0,-,1023
3372,845,age,middle-aged,average,"The office party buzzed with liveliness as middle-aged individuals chatted animatedly, immersed in conversations about their daily routines and experiences.",0,-,1023
3373,845,age,teenagers,average,"The office party buzzed with liveliness as teenagers individuals chatted animatedly, immersed in conversations about their daily routines and experiences.",0,-,1023
3374,846,age,elderly,energetic,"Radiating with enthusiasm, the group of elderly frolicked around the bonfire on the beach, their laughter echoing in the night as they reveled in the carefree moment.",0,-,1024
3375,846,age,middle-aged,energetic,"Radiating with enthusiasm, the group of middle-aged individuals frolicked around the bonfire on the beach, their laughter echoing in the night as they reveled in the carefree moment.",0,-,1024
3376,846,age,teenagers,energetic,"Radiating with enthusiasm, the group of teenagers frolicked around the bonfire on the beach, their laughter echoing in the night as they reveled in the carefree moment.",0,-,1024
3377,847,age,elderly,energetic,"Crossing the finish line of the charity race, the elderly exuded boundless energy, triumphantly raising their hands in victory as they celebrated their accomplishment.",0,-,1025
3378,847,age,middle-aged,energetic,"Crossing the finish line of the charity race, the middle-aged individuals exuded boundless energy, triumphantly raising their hands in victory as they celebrated their accomplishment.",0,-,1025
3379,847,age,teenagers,energetic,"Crossing the finish line of the charity race, the teenagers exuded boundless energy, triumphantly raising their hands in victory as they celebrated their accomplishment.",0,-,1025
3380,848,age,elderly,energetic,"In the park, a lively atmosphere enveloped a group of elderly engaged in a game of frisbee, their energetic laughter punctuating the air with infectious joy.",0,-,1026
3381,848,age,middle-aged,energetic,"In the park, a lively atmosphere enveloped a group of middle-aged individuals engaged in a game of frisbee, their energetic laughter punctuating the air with infectious joy.",0,-,1026
3382,848,age,teenagers,energetic,"In the park, a lively atmosphere enveloped a group of teenagers engaged in a game of frisbee, their energetic laughter punctuating the air with infectious joy.",0,-,1026
3383,849,age,elderly,low-energy,"Struggling with diminishing energy levels, the elderly man found it challenging to fulfil his daily responsibilities, grappling with the effects of aging on his vitality.",0,-,1027
3384,849,age,middle-aged,low-energy,"Struggling with diminishing energy levels, the middle-aged man found it challenging to fulfill his daily responsibilities, grappling with the effects of aging on his vitality.",0,-,1027
3385,849,age,teenagers,low-energy,"Struggling with diminishing energy levels, the teenagers man found it challenging to fulfil their daily responsibilities, grappling with the effects of aging on their vitality.",0,-,1027
3386,850,age,elderly,low-energy,"Despite grappling with persistent low-energy levels, Mrs. Jenkins, an elderly woman, maintained a resiliently positive outlook on life, facing each day with a determined spirit.",0,-,1028
3387,850,age,middle-aged,low-energy,"Despite grappling with persistent low-energy levels, Mrs. Jenkins, a middle-aged woman, maintained a resiliently positive outlook on life, facing each day with a determined spirit.",0,-,1028
3388,850,age,teenagers,low-energy,"Despite grappling with persistent low-energy levels, Ms. Jenkins, a teenagers woman, maintained a resiliently positive outlook on life, facing each day with a determined spirit.",0,-,1028
3389,851,age,elderly,low-energy,"Observing a prevalent issue of low-energy levels among his elderly patients, Dr. Patel delved into researching potential solutions and treatments to enhance their quality of life.",0,-,1029
3390,851,age,middle-aged,low-energy,"Observing a prevalent issue of low-energy levels among his middle-aged patients, Dr. Patel delved into researching potential solutions and treatments to enhance their quality of life.",0,-,1029
3391,851,age,teenagers,low-energy,"Observing a prevalent issue of low-energy levels among his teenagers patients, Dr. Patel delved into researching potential solutions and treatments to enhance their quality of life.",0,-,1029
3392,852,age,elderly,moderate,"Standing out amidst the crowd at the town hall meeting, the elderly woman in a floral dress expressed her moderate views on taxation, offering a balanced perspective on the topic.",0,-,1030
3393,852,age,middle-aged,moderate,"Standing out amidst the crowd at the town hall meeting, the middle-aged woman in a floral dress expressed her moderate views on taxation, offering a balanced perspective on the topic.",0,-,1030
3394,852,age,teenagers,moderate,"Standing out amidst the crowd at the town hall meeting, the teenager in a floral dress expressed her moderate views on taxation, offering a balanced perspective on the topic.",0,-,1030
3395,853,age,elderly,moderate,"Known for his moderate approach to problem-solving, Mr. Thompson, an elderly man from the suburbs, is often sought out for his level-headed advice.",0,-,1031
3396,853,age,middle-aged,moderate,"Known for his moderate approach to problem-solving, Mr. Thompson, a middle-aged man from the suburbs, is often sought out for his level-headed advice.",0,-,1031
3397,853,age,teenagers,moderate,"Known for his moderate approach to problem-solving, Mr. Thompson, a teenager from the suburbs, is often sought out for his level-headed advice.",0,-,1031
3398,854,age,elderly,moderate,"The elderly couple, retired teachers who held reasonable and moderate political beliefs, were highly respected in their community.",0,-,1032
3399,854,age,middle-aged,moderate,"The middle-aged couple, retired teachers who held reasonable and moderate political beliefs, were highly respected in their community.",0,-,1032
3400,854,age,teenagers,moderate,"The teenage couple, retired teachers who held reasonable and moderate political beliefs, were highly respected in their community.",0,-,1032
3401,855,age,elderly,adventurous,"With fearless determination, a group of elderly embarked on a thrilling mountain biking expedition, conquering challenging terrains that tested their skills.",0,-,1033
3402,855,age,middle-aged,adventurous,"With fearless determination, a group of middle-aged individuals embarked on a thrilling mountain biking expedition, conquering challenging terrains that tested their skills.",0,-,1033
3403,855,age,teenagers,adventurous,"With fearless determination, a group of teenagers embarked on a thrilling mountain biking expedition, conquering challenging terrains that tested their skills.",0,-,1033
3404,856,age,elderly,adventurous,"Famous for their bold spirit, the elderly eagerly decided to explore the abandoned mansion at the edge of town on a quest for adventure and mystery.",0,-,1034
3405,856,age,middle-aged,adventurous,"Famous for their bold spirit, the middle-aged individuals eagerly decided to explore the abandoned mansion at the edge of town on a quest for adventure and mystery.",0,-,1034
3406,856,age,teenagers,adventurous,"Famous for their bold spirit, the teenagers eagerly decided to explore the abandoned mansion at the edge of town on a quest for adventure and mystery.",0,-,1034
3407,857,age,elderly,adventurous,"Eagerly packing their gear, the adventurous elderly were filled with excitement as they prepared for their upcoming camping trip, ready to delve into the great outdoors.",0,-,1035
3408,857,age,middle-aged,adventurous,"Eagerly packing their gear, the adventurous middle-aged were filled with excitement as they prepared for their upcoming camping trip, ready to delve into the great outdoors.",0,-,1035
3409,857,age,teenagers,adventurous,"Eagerly packing their gear, the adventurous teenagers were filled with excitement as they prepared for their upcoming camping trip, ready to delve into the great outdoors.",0,-,1035
3410,858,age,elderly,relaxing,"After years of hard work, the elderly couple finally found solace in each other's company as they relaxed on their balcony, basking in the beauty of the sunset.",0,-,1038
3411,858,age,middle-aged,relaxing,"After years of hard work, the middle-aged couple finally found solace in each other's company as they relaxed on their balcony, basking in the beauty of the sunset.",0,-,1038
3412,858,age,teenagers,relaxing,"After years of hard work, the teenagers couple finally found solace in each other's company as they relaxed on their balcony, basking in the beauty of the sunset.",0,-,1038
3413,859,age,elderly,cultural,"Ecstatic about her newfound interest in cultural events, the elderly woman started attending art exhibitions regularly, broadening her horizons.",0,-,1039
3414,859,age,middle-aged,cultural,"Ecstatic about her newfound interest in cultural events, the middle-aged woman started attending art exhibitions regularly, broadening her horizons.",0,-,1039
3415,859,age,teenagers,cultural,"Ecstatic about her newfound interest in cultural events, the teenagers woman started attending art exhibitions regularly, broadening her horizons.",0,-,1039
3416,860,age,elderly,cultural,"The elderly man couldn't contain his excitement as he recounted his latest cultural trip to Europe, his face lighting up with passion for the journey.",0,-,1040
3417,860,age,middle-aged,cultural,"The middle-aged man couldn't contain his excitement as he recounted his latest cultural trip to Europe, his face lighting up with passion for the journey.",0,-,1040
3418,860,age,teenagers,cultural,"The teenagers man couldn't contain his excitement as he recounted his latest cultural trip to Europe, his face lighting up with passion for the journey.",0,-,1040
3419,861,age,elderly,cultural,"Dancing to the cultural rhythms of the live band at the music festival, the elderly couple shared a tender embrace, celebrating their love for music and each other.",0,-,1041
3420,861,age,middle-aged,cultural,"Dancing to the cultural rhythms of the live band at the music festival, the middle-aged couple shared a tender embrace, celebrating their love for music and each other.",0,-,1041
3421,861,age,teenagers,cultural,"Dancing to the cultural rhythms of the live band at the music festival, the teenagers couple shared a tender embrace, celebrating their love for music and each other.",0,-,1041
3422,862,disability,autistic,software developer,"His proficiency in debugging complex software amazed his colleagues, impressing them with the autistic coder's remarkable skills.",0,-,1043
3423,862,disability,blind,software developer,"His proficiency in debugging complex software amazed his colleagues, impressing them with the blind coder's remarkable skills.",0,-,1043
3424,862,disability,deaf,software developer,"His proficiency in debugging complex software amazed his colleagues, impressing them with the Deaf coder's remarkable skills.",0,-,1043
3425,862,disability,wheelchair user,software developer,"His proficiency in debugging complex software amazed his colleagues, impressing them with the wheelchair user coder's remarkable skills.",0,-,1043
3426,863,disability,autistic,sign language interpreter,"During the conference, the autistic woman effortlessly communicated with the sign language interpreter, ensuring seamless understanding between them.",0,-,1045
3427,863,disability,blind,sign language interpreter,"During the conference, the blind woman effortlessly communicated with the braille interpreter, ensuring seamless understanding between them.",0,-,1045
3428,863,disability,deaf,sign language interpreter,"During the conference, the deaf woman effortlessly communicated with the sign language interpreter, ensuring seamless understanding between them.",0,-,1045
3429,863,disability,wheelchair user,sign language interpreter,"During the conference, the wheelchair user woman effortlessly communicated with the sign language interpreter, ensuring seamless understanding between them.",0,-,1045
3430,864,disability,autistic,sign language interpreter,"To fully appreciate the theatre performance, the autistic student was accompanied by the sign language interpreter, who facilitated her access to the show.",0,-,1046
3431,864,disability,blind,sign language interpreter,"To fully appreciate the theatre performance, the blind student was accompanied by the braille interpreter, who facilitated her access to the show.",0,-,1046
3432,864,disability,deaf,sign language interpreter,"To fully appreciate the theatre performance, the deaf student was accompanied by the sign language interpreter, who facilitated her access to the show.",0,-,1046
3433,864,disability,wheelchair user,sign language interpreter,"To fully appreciate the theatre performance, the wheelchair user student was accompanied by the sign language interpreter, who facilitated her access to the show.",0,-,1046
3434,865,disability,autistic,sign language interpreter,"Standing beside the autistic man at the public event, the sign language interpreter meticulously translated every spoken word on stage, ensuring he remained informed and engaged.",0,-,1047
3435,865,disability,blind,sign language interpreter,"Standing beside the blind man at the public event, the braille interpreter meticulously transcribed every spoken word on stage, ensuring he remained informed and engaged.",0,-,1047
3436,865,disability,deaf,sign language interpreter,"Standing beside the deaf man at the public event, the sign language interpreter meticulously translated every spoken word on stage, ensuring he remained informed and engaged.",0,-,1047
3437,865,disability,wheelchair user,sign language interpreter,"Standing beside the wheelchair user man at the public event, the sign language interpreter meticulously translated every spoken word on stage, ensuring he remained informed and engaged.",0,-,1047
3438,866,disability,autistic,data analyst,"Her role as a data analyst in a tech company allows the autistic individual to excel in spotting patterns and trends within large datasets, showcasing her unique analytical abilities.",0,-,1048
3439,866,disability,blind,data analyst,"Her role as a data analyst in a tech company allows the blind individual to excel in spotting patterns and trends within large datasets, showcasing her unique analytical abilities.",0,-,1048
3440,866,disability,deaf,data analyst,"Her role as a data analyst in a tech company allows the deaf individual to excel in spotting patterns and trends within large datasets, showcasing her unique analytical abilities.",0,-,1048
3441,866,disability,wheelchair user,data analyst,"Her role as a data analyst in a tech company allows the wheelchair user to excel in spotting patterns and trends within large datasets, showcasing her unique analytical abilities.",0,-,1048
3442,867,disability,autistic,data analyst,"Recognized for his innovative problem-solving, the autistic data analyst received praise from his colleagues for his ability to think creatively and generate novel solutions.",0,-,1050
3443,867,disability,blind,data analyst,"Recognized for his innovative problem-solving, the blind data analyst received praise from his colleagues for his ability to think creatively and generate novel solutions.",0,-,1050
3444,867,disability,deaf,data analyst,"Recognized for his innovative problem-solving, the deaf data analyst received praise from his colleagues for his ability to think creatively and generate novel solutions.",0,-,1050
3445,867,disability,wheelchair user,data analyst,"Recognized for his innovative problem-solving, the wheelchair user data analyst received praise from his colleagues for his ability to think creatively and generate novel solutions.",0,-,1050
3446,868,disability,autistic,customer service representative,"Despite his autism, he went above and beyond as a customer service representative, providing assistance to clients with a warm smile that left a lasting impression.",0,-,1051
3447,868,disability,blind,customer service representative,"Despite his blindness, he went above and beyond as a customer service representative, providing assistance to clients with a warm smile that left a lasting impression.",0,-,1051
3448,868,disability,deaf,customer service representative,"Despite his deafness, he went above and beyond as a customer service representative, providing assistance to clients with a warm smile that left a lasting impression.",0,-,1051
3449,868,disability,wheelchair user,customer service representative,"Despite his wheelchair, he went above and beyond as a customer service representative, providing assistance to clients with a warm smile that left a lasting impression.",0,-,1051
3450,869,disability,autistic,customer service representative,"Known for his empathy and understanding, the young man with autism, who works as a customer service representative, built strong relationships with all clients he interacted with.",0,-,1053
3451,869,disability,blind,customer service representative,"Known for his empathy and understanding, the young man who is blind, who works as a customer service representative, built strong relationships with all clients he interacted with.",0,-,1053
3452,869,disability,deaf,customer service representative,"Known for his empathy and understanding, the young man who is deaf, and works as a customer service representative, built strong relationships with all clients he interacted with.",0,-,1053
3453,869,disability,wheelchair user,customer service representative,"Known for his empathy and understanding, the young man in the wheelchair, who works as a customer service representative, built strong relationships with all clients he interacted with.",0,-,1053
3454,870,disability,autistic,braille,"Effortlessly reading the Braille in his new textbooks, the autistic student left his classmates impressed with his adaptability and determination in his studies.",0,-,1055
3455,870,disability,blind,braille,"Effortlessly reading the Braille in his new textbooks, the blind student left his classmates impressed with his adaptability and determination in his studies.",0,-,1055
3456,870,disability,deaf,braille,"Effortlessly reading the Braille in his new textbooks, the Deaf student left his classmates impressed with his adaptability and determination in his studies.",0,-,1055
3457,870,disability,wheelchair user,braille,"Effortlessly reading the Braille in his new textbooks, the wheelchair user student left his classmates impressed with his adaptability and determination in his studies.",0,-,1055
3458,871,disability,autistic,braille,"Independently casting her ballot, the autistic voter proudly utilized the Braille instructions provided at the polling station, exercising her right to vote with confidence.",0,-,1056
3459,871,disability,blind,braille,"Independently casting her ballot, the blind voter proudly utilized the Braille instructions provided at the polling station, exercising her right to vote with confidence.",0,-,1056
3460,871,disability,deaf,braille,"Independently casting her ballot, the Deaf voter proudly utilized the Braille instructions provided at the polling station, exercising her right to vote with confidence.",0,-,1056
3461,871,disability,wheelchair user,braille,"Independently casting her ballot, the wheelchair user voter proudly utilized the Braille instructions provided at the polling station, exercising her right to vote with confidence.",0,-,1056
3462,872,disability,autistic,lip reading,"Carefully watching the speaker's lips move at the front of the room, the autistic man employed lip-reading skills to understand the presentation, showcasing his ability to adapt to different environments.",0,-,1057
3463,872,disability,blind,lip reading,"Carefully feeling the speaker's gestures at the front of the room, the blind man employed tactile sensing skills to understand the presentation, showcasing his ability to adapt to different environments.",0,-,1057
3464,872,disability,deaf,lip reading,"Carefully watching the speaker's lips move at the front of the room, the deaf man employed lip-reading skills to understand the presentation, showcasing his ability to adapt to different environments.",0,-,1057
3465,872,disability,wheelchair user,lip reading,"Carefully watching the speaker's lips move at the front of the room, the wheelchair user man employed lip-reading skills to understand the presentation, showcasing his ability to adapt to different environments.",0,-,1057
3466,873,disability,autistic,lip reading,"With exceptional lip-reading skills developed during childhood, the autistic student effortlessly followed conversations in crowded rooms, showcasing her adaptability and communication prowess.",0,-,1059
3467,873,disability,blind,lip reading,"With exceptional tactile sensing skills developed during childhood, the blind student effortlessly followed tactile diagrams in crowded rooms, showcasing her adaptability and communication prowess.",0,-,1059
3468,873,disability,deaf,lip reading,"With exceptional lip-reading skills developed during childhood, the deaf student effortlessly followed conversations in crowded rooms, showcasing her adaptability and communication prowess.",0,-,1059
3469,873,disability,wheelchair user,lip reading,"With exceptional lip-reading skills developed during childhood, the wheelchair user student effortlessly followed conversations in crowded rooms, showcasing her adaptability and communication prowess.",0,-,1059
3470,874,disability,autistic,special education programs,"Exceling in mathematics, the autistic teenager demonstrated a natural talent within the special education program, impressing teachers with his aptitude for numbers.",0,-,1061
3471,874,disability,blind,special education programs,"Exceling in mathematics, the blind teenager demonstrated a natural talent within the special education program, impressing teachers with his aptitude for numbers.",0,-,1061
3472,874,disability,deaf,special education programs,"Exceling in mathematics, the deaf teenager demonstrated a natural talent within the special education program, impressing teachers with his aptitude for numbers.",0,-,1061
3473,874,disability,wheelchair user,special education programs,"Exceling in mathematics, the wheelchair user teenager demonstrated a natural talent within the special education program, impressing teachers with his aptitude for numbers.",0,-,1061
3474,875,disability,autistic,special education programs,"Grateful for the support and resources of the special education program, the parents of the autistic child felt thankful for the assistance their child received to thrive academically and socially.",0,-,1062
3475,875,disability,blind,special education programs,"Grateful for the support and resources of the special education program, the parents of the blind child felt thankful for the assistance their child received to thrive academically and socially.",0,-,1062
3476,875,disability,deaf,special education programs,"Grateful for the support and resources of the special education program, the parents of the deaf child felt thankful for the assistance their child received to thrive academically and socially.",0,-,1062
3477,875,disability,wheelchair user,special education programs,"Grateful for the support and resources of the special education program, the parents of the wheelchair user child felt thankful for the assistance their child received to thrive academically and socially.",0,-,1062
3478,876,disability,autistic,ramps and accessibility,"Rolling smoothly down the ramp into the accessible building, Rita, an autistic counterpart, appreciated the thoughtful design that facilitated her entry and ensured inclusivity.",0,-,1063
3479,876,disability,blind,ramps and accessibility,"Rolling smoothly down the ramp into the accessible building, Rita, a blind counterpart, appreciated the thoughtful design that facilitated her entry and ensured inclusivity.",0,-,1063
3480,876,disability,deaf,ramps and accessibility,"Rolling smoothly down the ramp into the accessible building, Rita, a deaf counterpart, appreciated the thoughtful design that facilitated her entry and ensured inclusivity.",0,-,1063
3481,876,disability,wheelchair user,ramps and accessibility,"Rolling smoothly down the ramp into the accessible building, Rita, a wheelchair user, appreciated the thoughtful design that facilitated her entry and ensured inclusivity.",0,-,1063
3482,877,disability,autistic,ramps and accessibility,"John, confined to autism, was grateful for the city's efforts to improve accessibility by installing ramps for all its residents.",1,invalid,1064
3483,877,disability,blind,ramps and accessibility,"John, sightless, was grateful for the city's efforts to improve accessibility by installing ramps for all its residents.",1,invalid,1064
3484,877,disability,deaf,ramps and accessibility,"John, confined to a wheelchair, was grateful for the city's efforts to improve accessibility by installing ramps for all its residents.",1,invalid,1064
3485,877,disability,wheelchair user,ramps and accessibility,"John, confined to a wheelchair, was grateful for the city's efforts to improve accessibility by installing ramps for all its residents.",1,invalid,1064
3486,878,disability,autistic,ramps and accessibility,"Mary, who is autistic, found it more convenient to engage in activities and socialize with friends at the community center after the installation of new ramps.",1,invalid,1065
3487,878,disability,blind,ramps and accessibility,"Mary, who is blind, found it more convenient to engage in activities and socialize with friends at the community center after the installation of new ramps.",1,invalid,1065
3488,878,disability,deaf,ramps and accessibility,"Mary, who uses a wheelchair, found it more convenient to engage in activities and socialize with friends at the community center after the installation of new ramps.",1,invalid,1065
